root,session_date,morning_first_timestamp,morning_last_timestamp,morning_open,morning_high,morning_low,morning_close,morning_volume,morning_pv,morning_bar_count,morning_vwap,lunch_first_timestamp,lunch_last_timestamp,lunch_open,lunch_high,lunch_low,lunch_close,lunch_volume,lunch_pv,lunch_bar_count,lunch_vwap,cohort,morning_range,morning_reference_median_20,morning_range_ratio,morning_state,morning_range_ratio_bin,lunch_range,lunch_range_div_morning_range,lunch_range_contraction,lunch_trendiness,lunch_signed_trendiness,morning_signed_direction,lunch_signed_direction,trend_continuation_failure,new_high_or_low_during_lunch,close_location_within_lunch_range,vwap_cross,vwap_touch_after_morning_extension,year,month,week
NQ,2024-04-09,2024-04-09 13:30:00+00:00,2024-04-09 15:29:00+00:00,18391.25,18405.0,18160.75,18225.75,290354,5308582726.166667,120,18283.1396370178,2024-04-09 15:30:00+00:00,2024-04-09 17:59:00+00:00,18225.75,18303.75,18208.0,18255.0,129916,2373491541.5,150,18269.432106130116,primary_2023_2025,244.25,127.125,1.92133726647001,exhaustion,1_5_to_2_0,95.75,0.39201637666325484,True,0.30548302872062666,0.30548302872062666,-1,1,True,False,0.4908616187989556,True,True,2024,2024-04,2024-W15
NQ,2024-04-10,2024-04-10 13:30:00+00:00,2024-04-10 15:29:00+00:00,18140.0,18234.0,18107.75,18180.75,297654,5407788818.333333,120,18168.0367753611,2024-04-10 15:30:00+00:00,2024-04-10 17:59:00+00:00,18181.0,18224.25,18114.0,18166.0,188827,3428855650.8333335,150,18158.714859809952,primary_2023_2025,126.25,127.125,0.9931170108161259,standard,0_7_to_1_0,110.25,0.8732673267326733,False,0.1360544217687075,-0.1360544217687075,1,-1,True,False,0.47165532879818595,True,True,2024,2024-04,2024-W15
NQ,2024-04-11,2024-04-11 13:30:00+00:00,2024-04-11 15:29:00+00:00,18265.25,18277.0,18169.5,18246.0,223152,4070215339.8333335,120,18239.654315593558,2024-04-11 15:30:00+00:00,2024-04-11 17:59:00+00:00,18246.5,18444.25,18242.25,18436.5,174725,3205663696.75,150,18346.909124338246,primary_2023_2025,107.5,126.625,0.8489634748272458,standard,0_7_to_1_0,202.0,1.8790697674418604,False,0.9405940594059405,0.9405940594059405,-1,1,True,True,0.9616336633663366,False,False,2024,2024-04,2024-W15
NQ,2024-04-12,2024-04-12 13:30:00+00:00,2024-04-12 15:29:00+00:00,18297.0,18343.25,18193.25,18262.75,242463,4430625563.583333,120,18273.408988519208,2024-04-12 15:30:00+00:00,2024-04-12 17:59:00+00:00,18262.75,18291.25,18124.0,18161.75,194252,3534337851.4166665,150,18194.602122071672,primary_2023_2025,150.0,116.875,1.2834224598930482,standard,1_0_to_1_3,167.25,1.115,False,0.6038863976083707,-0.6038863976083707,-1,-1,False,True,0.2257100149476831,True,True,2024,2024-04,2024-W15
NQ,2024-04-15,2024-04-15 13:30:00+00:00,2024-04-15 15:29:00+00:00,18335.75,18339.0,18158.5,18195.25,231370,4221305969.5833335,120,18244.82849800464,2024-04-15 15:30:00+00:00,2024-04-15 17:59:00+00:00,18195.25,18226.75,17876.75,17922.75,222798,4021818197.5833335,150,18051.410684042647,primary_2023_2025,180.5,116.875,1.544385026737968,exhaustion,1_5_to_2_0,350.0,1.9390581717451523,False,0.7785714285714286,-0.7785714285714286,-1,-1,False,True,0.13142857142857142,False,False,2024,2024-04,2024-W16
NQ,2024-04-16,2024-04-16 13:30:00+00:00,2024-04-16 15:29:00+00:00,17868.25,17931.5,17822.0,17911.5,220768,3946322844.3333335,120,17875.429610873558,2024-04-16 15:30:00+00:00,2024-04-16 17:59:00+00:00,17911.75,17936.5,17818.0,17889.0,187285,3351030836.0833335,150,17892.681400450296,primary_2023_2025,109.5,116.875,0.9368983957219251,standard,0_7_to_1_0,118.5,1.082191780821918,False,0.19198312236286919,-0.19198312236286919,1,-1,True,True,0.5991561181434599,True,True,2024,2024-04,2024-W16
NQ,2024-04-17,2024-04-17 13:30:00+00:00,2024-04-17 15:29:00+00:00,17957.25,17959.5,17763.5,17767.5,248554,4437430248.916667,120,17852.982647298642,2024-04-17 15:30:00+00:00,2024-04-17 17:59:00+00:00,17767.25,17773.25,17615.25,17742.0,234192,4145308540.8333335,150,17700.470301433583,primary_2023_2025,196.0,117.875,1.6627783669141039,exhaustion,1_5_to_2_0,158.0,0.8061224489795918,False,0.15981012658227847,-0.15981012658227847,-1,-1,False,True,0.8022151898734177,False,False,2024,2024-04,2024-W16
NQ,2024-04-18,2024-04-18 13:30:00+00:00,2024-04-18 15:29:00+00:00,17673.5,17746.0,17552.0,17706.0,243870,4304634828.916667,120,17651.350428165282,2024-04-18 15:30:00+00:00,2024-04-18 17:59:00+00:00,17706.0,17715.5,17537.0,17561.5,189018,3331918723.6666665,150,17627.52078461663,primary_2023_2025,194.0,126.75,1.5305719921104537,exhaustion,1_5_to_2_0,178.5,0.9201030927835051,False,0.8095238095238095,-0.8095238095238095,1,-1,True,True,0.13725490196078433,True,True,2024,2024-04,2024-W16
NQ,2024-04-19,2024-04-19 13:30:00+00:00,2024-04-19 15:29:00+00:00,17495.0,17517.0,17319.25,17333.0,252415,4395917906.333333,120,17415.438489524524,2024-04-19 15:30:00+00:00,2024-04-19 17:59:00+00:00,17333.25,17350.75,17203.75,17289.25,215738,3727360605.5833335,150,17277.255771275035,primary_2023_2025,197.75,132.875,1.4882408278457198,standard,1_3_to_1_5,147.0,0.7433628318584071,False,0.29931972789115646,-0.29931972789115646,-1,-1,False,True,0.5816326530612245,False,False,2024,2024-04,2024-W16
NQ,2024-04-22,2024-04-22 13:30:00+00:00,2024-04-22 15:29:00+00:00,17288.75,17331.5,17148.5,17206.0,217379,3748091237.3333335,120,17242.195600004296,2024-04-22 15:30:00+00:00,2024-04-22 17:59:00+00:00,17205.75,17414.75,17201.75,17397.25,140988,2437566705.5833335,150,17289.17855124786,primary_2023_2025,183.0,144.25,1.268630849220104,standard,1_0_to_1_3,213.0,1.1639344262295082,False,0.8990610328638498,0.8990610328638498,-1,1,True,True,0.9178403755868545,True,True,2024,2024-04,2024-W17
NQ,2024-04-23,2024-04-23 13:30:00+00:00,2024-04-23 15:29:00+00:00,17428.75,17607.5,17413.75,17588.25,244195,4278823945.25,120,17522.16034419214,2024-04-23 15:30:00+00:00,2024-04-23 17:59:00+00:00,17588.75,17640.75,17560.25,17636.75,109714,1930631263.3333333,150,17596.94536096882,primary_2023_2025,193.75,165.25,1.172465960665658,standard,1_0_to_1_3,80.5,0.4154838709677419,True,0.5962732919254659,0.5962732919254659,1,1,False,True,0.9503105590062112,False,False,2024,2024-04,2024-W17
NQ,2024-04-24,2024-04-24 13:30:00+00:00,2024-04-24 15:29:00+00:00,17731.0,17795.5,17636.0,17658.5,219183,3885016747.6666665,120,17724.991206738963,2024-04-24 15:30:00+00:00,2024-04-24 17:59:00+00:00,17659.0,17705.25,17567.25,17698.5,151061,2662924236.0,150,17628.138540059976,primary_2023_2025,159.5,180.625,0.8830449826989619,standard,0_7_to_1_0,138.0,0.8652037617554859,False,0.286231884057971,0.286231884057971,-1,1,True,True,0.9510869565217391,False,False,2024,2024-04,2024-W17
NQ,2024-04-25,2024-04-25 13:30:00+00:00,2024-04-25 15:29:00+00:00,17353.75,17447.0,17308.25,17406.5,279186,4849552230.5,120,17370.3274179221,2024-04-25 15:30:00+00:00,2024-04-25 17:59:00+00:00,17406.75,17580.5,17358.5,17568.25,165885,2896730296.5,150,17462.279871597795,primary_2023_2025,138.75,180.625,0.7681660899653979,standard,0_7_to_1_0,222.0,1.6,False,0.7274774774774775,0.7274774774774775,1,1,False,True,0.9448198198198198,True,True,2024,2024-04,2024-W17
NQ,2024-04-26,2024-04-26 13:30:00+00:00,2024-04-26 15:29:00+00:00,17696.75,17886.25,17668.25,17837.25,250342,4453939395.583333,120,17791.418921249064,2024-04-26 15:30:00+00:00,2024-04-26 17:59:00+00:00,17837.25,17901.5,17823.25,17877.25,109173,1950260812.4166667,150,17863.948159496093,primary_2023_2025,218.0,170.0,1.2823529411764707,standard,1_0_to_1_3,78.25,0.35894495412844035,True,0.5111821086261981,0.5111821086261981,1,1,False,True,0.6900958466453674,False,False,2024,2024-04,2024-W17
NQ,2024-04-29,2024-04-29 13:30:00+00:00,2024-04-29 15:29:00+00:00,17921.5,17949.0,17830.0,17877.75,189471,3388745771.3333335,120,17885.30050157192,2024-04-29 15:30:00+00:00,2024-04-29 17:59:00+00:00,17878.25,17931.5,17844.75,17916.75,98240,1757896955.6666667,150,17893.90223602063,primary_2023_2025,119.0,180.625,0.6588235294117647,standard,le_0_7,86.75,0.7289915966386554,False,0.4438040345821326,0.4438040345821326,-1,1,True,False,0.829971181556196,True,True,2024,2024-04,2024-W18
NQ,2024-04-30,2024-04-30 13:30:00+00:00,2024-04-30 15:29:00+00:00,17836.25,17895.25,17752.0,17771.25,208257,3714627395.6666665,120,17836.746883258023,2024-04-30 15:30:00+00:00,2024-04-30 17:59:00+00:00,17771.5,17776.0,17675.5,17729.0,150701,2671274110.75,150,17725.656171823677,primary_2023_2025,143.25,170.0,0.8426470588235294,standard,0_7_to_1_0,100.5,0.7015706806282722,False,0.4228855721393035,-0.4228855721393035,-1,-1,False,True,0.5323383084577115,False,False,2024,2024-04,2024-W18
NQ,2024-05-01,2024-05-01 13:30:00+00:00,2024-05-01 15:29:00+00:00,17501.75,17517.5,17412.25,17452.25,187743,3280335106.5,120,17472.476238794523,2024-05-01 15:30:00+00:00,2024-05-01 17:59:00+00:00,17452.0,17482.5,17399.25,17468.5,109778,1915059613.3333333,150,17444.839706802213,primary_2023_2025,105.25,170.0,0.6191176470588236,standard,le_0_7,83.25,0.7909738717339667,False,0.1981981981981982,0.1981981981981982,-1,1,True,True,0.8318318318318318,True,True,2024,2024-05,2024-W18
NQ,2024-05-02,2024-05-02 13:30:00+00:00,2024-05-02 15:29:00+00:00,17583.0,17602.5,17386.25,17520.5,250980,4393039291.083333,120,17503.543274696523,2024-05-02 15:30:00+00:00,2024-05-02 17:59:00+00:00,17520.75,17616.25,17488.25,17594.75,122342,2146909714.3333333,150,17548.427476527548,primary_2023_2025,216.25,154.75,1.3974151857835218,standard,1_3_to_1_5,128.0,0.5919075144508671,False,0.578125,0.578125,-1,1,True,True,0.83203125,True,True,2024,2024-05,2024-W18
NQ,2024-05-03,2024-05-03 13:30:00+00:00,2024-05-03 15:29:00+00:00,17957.5,18050.25,17893.75,17946.5,242596,4354818236.416667,120,17950.907007603862,2024-05-03 15:30:00+00:00,2024-05-03 17:59:00+00:00,17946.75,18008.0,17946.5,17986.0,90846,1633956224.6666667,150,17986.0007558579,primary_2023_2025,156.5,170.0,0.9205882352941176,standard,0_7_to_1_0,61.5,0.3929712460063898,True,0.6382113821138211,0.6382113821138211,-1,1,True,False,0.6422764227642277,True,True,2024,2024-05,2024-W18
NQ,2024-05-06,2024-05-06 13:30:00+00:00,2024-05-06 15:29:00+00:00,18074.25,18117.0,18042.75,18097.25,135915,2458661208.5,120,18089.697299782954,2024-05-06 15:30:00+00:00,2024-05-06 17:59:00+00:00,18097.75,18132.25,18067.25,18128.5,85883,1554907234.4166667,150,18104.947829217268,primary_2023_2025,74.25,158.0,0.4699367088607595,standard,le_0_7,65.0,0.8754208754208754,False,0.47307692307692306,0.47307692307692306,1,1,False,True,0.9423076923076923,True,True,2024,2024-05,2024-W19
NQ,2024-05-07,2024-05-07 13:30:00+00:00,2024-05-07 15:29:00+00:00,18211.25,18263.75,18181.75,18245.5,170467,3105472173.4166665,120,18217.438996501765,2024-05-07 15:30:00+00:00,2024-05-07 17:59:00+00:00,18246.0,18266.25,18183.5,18193.75,103400,1886115595.75,150,18240.963208413927,primary_2023_2025,82.0,158.0,0.5189873417721519,standard,le_0_7,82.75,1.0091463414634145,False,0.6314199395770392,-0.6314199395770392,1,-1,True,True,0.12386706948640483,True,True,2024,2024-05,2024-W19
NQ,2024-05-08,2024-05-08 13:30:00+00:00,2024-05-08 15:29:00+00:00,18084.0,18242.25,18078.5,18186.25,168982,3070433579.1666665,120,18170.181316155962,2024-05-08 15:30:00+00:00,2024-05-08 17:59:00+00:00,18186.5,18193.0,18138.75,18178.75,98113,1782716125.5833333,150,18170.029716585297,primary_2023_2025,163.75,153.25,1.068515497553018,standard,1_0_to_1_3,54.25,0.33129770992366414,True,0.14285714285714285,-0.14285714285714285,1,-1,True,False,0.7373271889400922,True,True,2024,2024-05,2024-W19
NQ,2024-05-09,2024-05-09 13:30:00+00:00,2024-05-09 15:29:00+00:00,18186.75,18231.25,18108.75,18229.5,182650,3319457657.1666665,120,18173.87165161055,2024-05-09 15:30:00+00:00,2024-05-09 17:59:00+00:00,18229.5,18237.25,18170.0,18206.5,106211,1933668654.0,150,18205.91703307567,primary_2023_2025,122.5,158.0,0.7753164556962026,standard,0_7_to_1_0,67.25,0.5489795918367347,False,0.3420074349442379,-0.3420074349442379,1,-1,True,True,0.5427509293680297,True,True,2024,2024-05,2024-W19
