instrument,timeframe,variant,signal_time,entry_time,exit_time,entry_session_time,session_rollup,rth_segment,trading_day,direction,reason,level,entry,stop,target,exit,outcome,r,mfe_r,mae_r,risk_points,delta,delta_pct,depth_imbalance,wick_ratio,volume_ratio,signal_volume,bid_volume,ask_volume,depth_bid_churn,depth_ask_churn,top_bid_churn,top_ask_churn,quote_bid_churn,quote_ask_churn,bid_quote_updates,ask_quote_updates,signal_trades,signal_depth_rows
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-24T16:57:00Z,2025-01-24T16:57:00Z,2025-01-24T17:17:00Z,2025-01-24T11:57:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-01-24,short,vwap_bear_rejection,22017.0230,21995.0000,22017.2500,21950.5000,21989.5000,timeout,0.196854,1.033708,-0.370787,22.2500,-1791,-0.281737,0.000000,0.000000,4.064318,6357,4074,2283,0,0,0,0,0,0,0,0,3422,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-26T23:05:00Z,2025-01-26T23:05:00Z,2025-01-26T23:07:00Z,2025-01-26T18:05:00-05:00,overnight,overnight,2025-01-27,short,vwap_bear_rejection,21706.6980,21681.2500,21706.2500,21631.2500,21706.2500,stop,-1.044800,0.270000,-1.140000,25.0000,-605,-0.211317,0.000000,0.000000,4.123875,2863,1734,1129,0,0,0,0,0,0,0,0,1486,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-27T15:24:00Z,2025-01-27T15:24:00Z,2025-01-27T15:31:00Z,2025-01-27T10:24:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-01-27,long,vwap_bull_rejection,21261.8969,21300.5000,21264.2500,21373.0000,21373.0000,target,1.969103,2.186207,-0.275862,36.2500,1275,0.149560,0.000000,0.000000,1.435705,8525,3625,4900,0,0,0,0,0,0,0,0,4750,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-27T16:21:00Z,2025-01-27T16:21:00Z,2025-01-27T16:29:00Z,2025-01-27T11:21:00-05:00,rth_09_30_16_00,rth_mid_11_00_11_30,2025-01-27,short,vwap_bear_rejection,21273.3918,21248.2500,21272.7500,21199.2500,21199.2500,target,1.954286,2.163265,-0.693878,24.5000,-606,-0.124743,0.000000,0.000000,1.202059,4858,2732,2126,0,0,0,0,0,0,0,0,2564,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-27T23:15:00Z,2025-01-27T23:15:00Z,2025-01-27T23:21:00Z,2025-01-27T18:15:00-05:00,overnight,overnight,2025-01-28,short,vwap_bear_rejection,21336.2653,21317.5000,21335.2500,21282.0000,21282.0000,target,1.936901,2.901408,-0.112676,17.7500,-161,-0.227723,0.000000,0.000000,1.275713,707,434,273,0,0,0,0,0,0,0,0,454,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-27T23:51:00Z,2025-01-27T23:51:00Z,2025-01-27T23:55:00Z,2025-01-27T18:51:00-05:00,overnight,overnight,2025-01-28,long,vwap_bull_rejection,21299.4023,21310.7500,21301.5000,21329.2500,21329.2500,target,1.878919,2.189189,0.000000,9.2500,465,0.345212,0.000000,0.000000,2.790842,1347,441,906,0,0,0,0,0,0,0,0,863,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T01:07:00Z,2025-01-28T01:07:00Z,2025-01-28T01:19:00Z,2025-01-27T20:07:00-05:00,overnight,overnight,2025-01-28,long,vwap_bull_rejection,21301.0504,21309.7500,21300.5000,21328.2500,21300.5000,stop,-1.121081,1.270270,-1.216216,9.2500,104,0.136483,0.000000,0.000000,2.202949,762,329,433,0,0,0,0,0,0,0,0,486,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T01:48:00Z,2025-01-28T01:48:00Z,2025-01-28T01:52:00Z,2025-01-27T20:48:00-05:00,overnight,overnight,2025-01-28,short,vwap_bear_rejection,21302.7624,21291.5000,21303.5000,21267.5000,21303.5000,stop,-1.093333,0.208333,-1.000000,12.0000,-195,-0.209452,0.000000,0.000000,2.847530,931,563,368,0,0,0,0,0,0,0,0,569,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T01:54:00Z,2025-01-28T01:54:00Z,2025-01-28T01:59:00Z,2025-01-27T20:54:00-05:00,overnight,overnight,2025-01-28,long,vwap_bull_rejection,21302.6949,21308.5000,21301.7500,21322.0000,21301.7500,stop,-1.165926,0.666667,-9.148148,6.7500,159,0.281416,0.000000,0.000000,1.528266,565,203,362,0,0,0,0,0,0,0,0,318,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T02:33:00Z,2025-01-28T02:33:00Z,2025-01-28T02:35:00Z,2025-01-27T21:33:00-05:00,overnight,overnight,2025-01-28,short,vwap_bear_rejection,21294.1748,21286.0000,21293.2500,21271.5000,21293.2500,stop,-1.154483,0.172414,-1.896552,7.2500,-159,-0.242009,0.000000,0.000000,1.590992,657,408,249,0,0,0,0,0,0,0,0,399,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T03:03:00Z,2025-01-28T03:03:00Z,2025-01-28T03:05:00Z,2025-01-27T22:03:00-05:00,overnight,overnight,2025-01-28,short,vwap_bear_rejection,21293.4928,21285.2500,21292.7500,21270.2500,21292.7500,stop,-1.149333,0.100000,-1.500000,7.5000,-109,-0.271820,0.000000,0.000000,1.232329,401,255,146,0,0,0,0,0,0,0,0,229,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T03:55:00Z,2025-01-28T03:55:00Z,2025-01-28T04:08:00Z,2025-01-27T22:55:00-05:00,overnight,overnight,2025-01-28,short,vwap_bear_rejection,21294.9903,21286.2500,21294.7500,21269.2500,21294.7500,stop,-1.131765,0.676471,-1.235294,8.5000,-132,-0.234875,0.000000,0.000000,1.671375,562,347,215,0,0,0,0,0,0,0,0,301,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T04:10:00Z,2025-01-28T04:10:00Z,2025-01-28T04:12:00Z,2025-01-27T23:10:00-05:00,overnight,overnight,2025-01-28,short,vwap_bear_rejection,21294.8348,21285.5000,21294.0000,21268.5000,21294.0000,stop,-1.131765,0.382353,-1.176471,8.5000,-68,-0.213836,0.000000,0.000000,1.240492,318,193,125,0,0,0,0,0,0,0,0,170,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T04:14:00Z,2025-01-28T04:14:00Z,2025-01-28T04:17:00Z,2025-01-27T23:14:00-05:00,overnight,overnight,2025-01-28,long,vwap_bull_rejection,21294.8388,21299.0000,21295.2500,21306.5000,21295.2500,stop,-1.298667,0.866667,-1.933333,3.7500,246,0.358601,0.000000,0.000000,2.604404,686,220,466,0,0,0,0,0,0,0,0,357,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T04:21:00Z,2025-01-28T04:21:00Z,2025-01-28T04:23:00Z,2025-01-27T23:21:00-05:00,overnight,overnight,2025-01-28,short,vwap_bear_rejection,21294.8367,21285.0000,21295.7500,21263.5000,21295.7500,stop,-1.104186,0.046512,-1.255814,10.7500,-182,-0.455000,0.000000,0.000000,1.385281,400,291,109,0,0,0,0,0,0,0,0,230,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T06:38:00Z,2025-01-28T06:38:00Z,2025-01-28T06:40:00Z,2025-01-28T01:38:00-05:00,overnight,overnight,2025-01-28,long,vwap_bull_rejection,21293.7501,21297.0000,21292.0000,21307.0000,21292.0000,stop,-1.224000,0.800000,-4.150000,5.0000,68,0.171717,0.000000,0.000000,1.367403,396,164,232,0,0,0,0,0,0,0,0,166,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T12:03:00Z,2025-01-28T12:03:00Z,2025-01-28T12:11:00Z,2025-01-28T07:03:00-05:00,overnight,overnight,2025-01-28,short,vwap_bear_rejection,21323.8607,21311.2500,21323.0000,21287.7500,21287.7500,target,1.904681,2.085106,-0.872340,11.7500,-365,-0.270170,0.000000,0.000000,2.166453,1351,858,493,0,0,0,0,0,0,0,0,771,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T14:32:00Z,2025-01-28T14:32:00Z,2025-01-28T14:52:00Z,2025-01-28T09:32:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-01-28,short,vwap_bear_rejection,21315.4274,21251.7500,21314.0000,21127.2500,21236.5000,timeout,0.226988,1.461847,-0.630522,62.2500,-2549,-0.181566,0.000000,0.000000,8.429554,14039,8294,5745,0,0,0,0,0,0,0,0,8011,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-28T23:46:00Z,2025-01-28T23:46:00Z,2025-01-28T23:48:00Z,2025-01-28T18:46:00-05:00,overnight,overnight,2025-01-29,long,vwap_bull_rejection,21556.2741,21561.5000,21556.7500,21571.0000,21556.7500,stop,-1.235789,0.526316,-1.000000,4.7500,66,0.272727,0.000000,0.000000,1.245817,242,88,154,0,0,0,0,0,0,0,0,149,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-29T00:06:00Z,2025-01-29T00:06:00Z,2025-01-29T00:12:00Z,2025-01-28T19:06:00-05:00,overnight,overnight,2025-01-29,long,vwap_bull_rejection,21554.9652,21561.7500,21556.0000,21573.2500,21556.0000,stop,-1.194783,1.782609,-2.347826,5.7500,42,0.122807,0.000000,0.000000,1.604880,342,150,192,0,0,0,0,0,0,0,0,201,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-29T00:31:00Z,2025-01-29T00:31:00Z,2025-01-29T00:32:00Z,2025-01-28T19:31:00-05:00,overnight,overnight,2025-01-29,long,vwap_bull_rejection,21555.3746,21556.2500,21555.0000,21558.7500,21555.0000,stop,-1.896000,1.000000,-2.200000,1.2500,138,0.355670,0.000000,0.000000,2.347958,388,125,263,0,0,0,0,0,0,0,0,213,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-29T13:07:00Z,2025-01-29T13:07:00Z,2025-01-29T13:08:00Z,2025-01-29T08:07:00-05:00,overnight,overnight,2025-01-29,short,vwap_bear_rejection,21636.0241,21633.2500,21635.2500,21629.2500,21629.2500,target,1.440000,5.750000,-0.125000,2.0000,-127,-0.147503,0.000000,0.000000,1.799561,861,494,367,0,0,0,0,0,0,0,0,513,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-29T19:42:00Z,2025-01-29T19:42:00Z,2025-01-29T19:44:00Z,2025-01-29T14:42:00-05:00,rth_09_30_16_00,rth_afternoon_13_30_15_00,2025-01-29,long,vwap_bull_rejection,21523.5826,21560.2500,21516.7500,21647.2500,21516.7500,stop,-1.025747,0.074713,-1.172414,43.5000,1333,0.147766,0.000000,0.000000,2.072435,9021,3844,5177,0,0,0,0,0,0,0,0,5512,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-29T23:07:00Z,2025-01-29T23:07:00Z,2025-01-29T23:13:00Z,2025-01-29T18:07:00-05:00,overnight,overnight,2025-01-30,long,vwap_bull_rejection,21552.4041,21578.7500,21552.2500,21631.7500,21552.2500,stop,-1.042264,0.198113,-1.018868,26.5000,366,0.343340,0.000000,0.000000,1.669407,1066,350,716,0,0,0,0,0,0,0,0,662,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-29T23:56:00Z,2025-01-29T23:56:00Z,2025-01-29T23:59:00Z,2025-01-29T18:56:00-05:00,overnight,overnight,2025-01-30,short,vwap_bear_rejection,21542.8067,21538.0000,21545.2500,21523.5000,21545.2500,stop,-1.154483,0.620690,-1.000000,7.2500,-94,-0.247368,0.000000,0.000000,1.317843,380,237,143,0,0,0,0,0,0,0,0,214,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T00:01:00Z,2025-01-30T00:01:00Z,2025-01-30T00:09:00Z,2025-01-29T19:01:00-05:00,overnight,overnight,2025-01-30,short,vwap_bear_rejection,21542.5922,21533.2500,21541.5000,21516.7500,21541.5000,stop,-1.135758,0.848485,-1.909091,8.2500,-90,-0.194805,0.000000,0.000000,1.685516,462,276,186,0,0,0,0,0,0,0,0,311,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T10:04:00Z,2025-01-30T10:04:00Z,2025-01-30T10:10:00Z,2025-01-30T05:04:00-05:00,overnight,overnight,2025-01-30,long,vwap_bull_rejection,21634.8155,21645.7500,21636.0000,21665.2500,21636.0000,stop,-1.114872,0.282051,-1.307692,9.7500,164,0.319066,0.000000,0.000000,1.270391,514,175,339,0,0,0,0,0,0,0,0,329,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T10:46:00Z,2025-01-30T10:46:00Z,2025-01-30T10:48:00Z,2025-01-30T05:46:00-05:00,overnight,overnight,2025-01-30,short,vwap_bear_rejection,21634.3644,21629.7500,21634.5000,21620.2500,21634.5000,stop,-1.235789,0.578947,-1.421053,4.7500,-172,-0.372294,0.000000,0.000000,1.227255,462,317,145,0,0,0,0,0,0,0,0,278,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T12:07:00Z,2025-01-30T12:07:00Z,2025-01-30T12:09:00Z,2025-01-30T07:07:00-05:00,overnight,overnight,2025-01-30,long,vwap_bull_rejection,21635.9948,21647.7500,21637.2500,21668.7500,21637.2500,stop,-1.106667,0.071429,-1.547619,10.5000,270,0.177632,0.000000,0.000000,2.257705,1520,625,895,0,0,0,0,0,0,0,0,833,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T13:01:00Z,2025-01-30T13:01:00Z,2025-01-30T13:08:00Z,2025-01-30T08:01:00-05:00,overnight,overnight,2025-01-30,short,vwap_bear_rejection,21631.7733,21623.5000,21635.2500,21600.0000,21635.2500,stop,-1.095319,0.446809,-1.106383,11.7500,-215,-0.151943,0.000000,0.000000,2.846796,1415,815,600,0,0,0,0,0,0,0,0,784,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T13:24:00Z,2025-01-30T13:24:00Z,2025-01-30T13:25:00Z,2025-01-30T08:24:00-05:00,overnight,overnight,2025-01-30,short,vwap_bear_rejection,21631.9070,21627.7500,21632.0000,21619.2500,21632.0000,stop,-1.263529,0.470588,-1.117647,4.2500,-219,-0.233227,0.000000,0.000000,1.647224,939,579,360,0,0,0,0,0,0,0,0,466,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T14:23:00Z,2025-01-30T14:23:00Z,2025-01-30T14:24:00Z,2025-01-30T09:23:00-05:00,overnight,overnight,2025-01-30,short,vwap_bear_rejection,21633.7983,21629.2500,21633.5000,21620.7500,21620.7500,target,1.736471,2.647059,-0.294118,4.2500,-206,-0.129235,0.000000,0.000000,1.302767,1594,900,694,0,0,0,0,0,0,0,0,927,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T14:29:00Z,2025-01-30T14:29:00Z,2025-01-30T14:31:00Z,2025-01-30T09:29:00-05:00,overnight,overnight,2025-01-30,long,vwap_bull_rejection,21633.7163,21659.5000,21634.0000,21710.5000,21634.0000,stop,-1.043922,0.176471,-1.078431,25.5000,667,0.209682,0.000000,0.000000,2.400483,3181,1257,1924,0,0,0,0,0,0,0,0,1818,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T14:32:00Z,2025-01-30T14:32:00Z,2025-01-30T14:35:00Z,2025-01-30T09:32:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-01-30,long,vwap_bull_rejection,21634.4392,21661.7500,21629.2500,21726.7500,21629.2500,stop,-1.034462,0.215385,-1.330769,32.5000,1111,0.109061,0.000000,0.000000,5.519016,10187,4538,5649,0,0,0,0,0,0,0,0,5878,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T16:57:00Z,2025-01-30T16:57:00Z,2025-01-30T17:01:00Z,2025-01-30T11:57:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-01-30,long,vwap_bull_rejection,21598.4845,21617.5000,21600.5000,21651.5000,21600.5000,stop,-1.065882,0.455882,-1.808824,17.0000,801,0.231436,0.000000,0.000000,1.264985,3461,1330,2131,0,0,0,0,0,0,0,0,1866,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-30T23:57:00Z,2025-01-30T23:57:00Z,2025-01-31T00:01:00Z,2025-01-30T18:57:00-05:00,overnight,overnight,2025-01-31,long,vwap_bull_rejection,21690.1675,21699.0000,21689.7500,21717.5000,21689.7500,stop,-1.121081,0.378378,-1.756757,9.2500,193,0.302983,0.000000,0.000000,1.859311,637,222,415,0,0,0,0,0,0,0,0,384,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-31T00:02:00Z,2025-01-31T00:02:00Z,2025-01-31T00:06:00Z,2025-01-30T19:02:00-05:00,overnight,overnight,2025-01-31,short,vwap_bear_rejection,21690.0321,21685.0000,21689.7500,21675.5000,21689.7500,stop,-1.235789,0.894737,-1.578947,4.7500,-312,-0.230088,0.000000,0.000000,3.627608,1356,834,522,0,0,0,0,0,0,0,0,656,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-31T04:54:00Z,2025-01-31T04:54:00Z,2025-01-31T04:57:00Z,2025-01-30T23:54:00-05:00,overnight,overnight,2025-01-31,long,vwap_bull_rejection,21722.9506,21723.7500,21722.0000,21727.2500,21727.2500,target,1.360000,2.142857,-0.714286,1.7500,92,0.429907,0.000000,0.000000,1.212808,214,61,153,0,0,0,0,0,0,0,0,108,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-31T14:18:00Z,2025-01-31T14:18:00Z,2025-01-31T14:24:00Z,2025-01-31T09:18:00-05:00,overnight,overnight,2025-01-31,long,vwap_bull_rejection,21759.1453,21765.5000,21754.5000,21787.5000,21754.5000,stop,-1.101818,0.590909,-1.363636,11.0000,280,0.192308,0.000000,0.000000,1.299536,1456,588,868,0,0,0,0,0,0,0,0,846,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-31T14:38:00Z,2025-01-31T14:38:00Z,2025-01-31T14:50:00Z,2025-01-31T09:38:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-01-31,long,vwap_bull_rejection,21766.1531,21791.5000,21769.5000,21835.5000,21835.5000,target,1.949091,2.045455,-0.590909,22.0000,867,0.138609,0.000000,0.000000,1.737017,6255,2694,3561,0,0,0,0,0,0,0,0,3918,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-01-31T18:27:00Z,2025-01-31T18:27:00Z,2025-01-31T18:28:00Z,2025-01-31T13:27:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-01-31,short,vwap_bear_rejection,21847.3980,21824.2500,21843.2500,21786.2500,21843.2500,stop,-1.058947,0.105263,-1.144737,19.0000,-956,-0.131499,0.000000,0.000000,2.183150,7270,4113,3157,0,0,0,0,0,0,0,0,4109,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-02T23:08:00Z,2025-02-02T23:08:00Z,2025-02-02T23:16:00Z,2025-02-02T18:08:00-05:00,overnight,overnight,2025-02-03,long,vwap_bull_rejection,21031.7441,21091.0000,21032.5000,21208.0000,21032.5000,stop,-1.019145,0.324786,-1.132479,58.5000,637,0.211417,0.000000,0.000000,1.841181,3013,1188,1825,0,0,0,0,0,0,0,0,2116,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-02T23:18:00Z,2025-02-02T23:18:00Z,2025-02-02T23:23:00Z,2025-02-02T18:18:00-05:00,overnight,overnight,2025-02-03,short,vwap_bear_rejection,21045.4152,21019.0000,21048.5000,20960.0000,21048.5000,stop,-1.037966,0.305085,-1.008475,29.5000,-654,-0.189785,0.000000,0.000000,1.294005,3446,2050,1396,0,0,0,0,0,0,0,0,2266,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-02T23:24:00Z,2025-02-02T23:24:00Z,2025-02-02T23:33:00Z,2025-02-02T18:24:00-05:00,overnight,overnight,2025-02-03,long,vwap_bull_rejection,21044.9672,21065.5000,21046.0000,21104.5000,21104.5000,target,1.942564,2.012821,-0.730769,19.5000,506,0.152135,0.000000,0.000000,1.433250,3326,1410,1916,0,0,0,0,0,0,0,0,2408,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-03T01:12:00Z,2025-02-03T01:12:00Z,2025-02-03T01:23:00Z,2025-02-02T20:12:00-05:00,overnight,overnight,2025-02-03,long,vwap_bull_rejection,21083.0194,21101.0000,21084.5000,21134.0000,21134.0000,target,1.932121,2.181818,-0.454545,16.5000,292,0.211901,0.000000,0.000000,1.693603,1378,543,835,0,0,0,0,0,0,0,0,893,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-03T01:46:00Z,2025-02-03T01:46:00Z,2025-02-03T01:55:00Z,2025-02-02T20:46:00-05:00,overnight,overnight,2025-02-03,long,vwap_bull_rejection,21088.0247,21101.7500,21082.7500,21139.7500,21082.7500,stop,-1.058947,0.736842,-1.223684,19.0000,188,0.116915,0.000000,0.000000,1.913375,1608,710,898,0,0,0,0,0,0,0,0,1081,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-03T01:55:00Z,2025-02-03T01:55:00Z,2025-02-03T01:56:00Z,2025-02-02T20:55:00-05:00,overnight,overnight,2025-02-03,short,vwap_bear_rejection,21088.2779,21084.2500,21088.2500,21076.2500,21076.2500,target,1.720000,3.062500,-0.562500,4.0000,-199,-0.168216,0.000000,0.000000,1.372310,1183,691,492,0,0,0,0,0,0,0,0,752,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-03T06:54:00Z,2025-02-03T06:54:00Z,2025-02-03T06:56:00Z,2025-02-03T01:54:00-05:00,overnight,overnight,2025-02-03,short,vwap_bear_rejection,21066.1815,21055.5000,21065.0000,21036.5000,21065.0000,stop,-1.117895,0.052632,-1.710526,9.5000,-208,-0.264631,0.000000,0.000000,1.490895,786,497,289,0,0,0,0,0,0,0,0,465,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-03T07:01:00Z,2025-02-03T07:01:00Z,2025-02-03T07:03:00Z,2025-02-03T02:01:00-05:00,overnight,overnight,2025-02-03,long,vwap_bull_rejection,21066.1843,21074.2500,21066.5000,21089.7500,21089.7500,target,1.855484,3.064516,-0.032258,7.7500,136,0.171285,0.000000,0.000000,1.431017,794,329,465,0,0,0,0,0,0,0,0,483,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-04T00:03:00Z,2025-02-04T00:03:00Z,2025-02-04T00:19:00Z,2025-02-03T19:03:00-05:00,overnight,overnight,2025-02-04,short,vwap_bear_rejection,21572.1171,21562.0000,21572.5000,21541.0000,21541.0000,target,1.893333,2.357143,-0.428571,10.5000,-138,-0.310811,0.000000,0.000000,1.766813,444,291,153,0,0,0,0,0,0,0,0,295,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-04T00:46:00Z,2025-02-04T00:46:00Z,2025-02-04T01:02:00Z,2025-02-03T19:46:00-05:00,overnight,overnight,2025-02-04,short,vwap_bear_rejection,21564.2876,21554.7500,21565.7500,21532.7500,21532.7500,target,1.898182,2.431818,-0.409091,11.0000,-47,-0.103297,0.000000,0.000000,2.062089,455,251,204,0,0,0,0,0,0,0,0,267,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-04T07:54:00Z,2025-02-04T07:54:00Z,2025-02-04T08:01:00Z,2025-02-04T02:54:00-05:00,overnight,overnight,2025-02-04,short,vwap_bear_rejection,21419.4801,21411.2500,21418.7500,21396.2500,21418.7500,stop,-1.149333,1.800000,-1.533333,7.5000,-67,-0.144708,0.000000,0.000000,1.246467,463,265,198,0,0,0,0,0,0,0,0,282,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-04T11:15:00Z,2025-02-04T11:15:00Z,2025-02-04T11:23:00Z,2025-02-04T06:15:00-05:00,overnight,overnight,2025-02-04,short,vwap_bear_rejection,21407.1258,21398.0000,21407.2500,21379.5000,21379.5000,target,1.878919,2.108108,-0.783784,9.2500,-163,-0.296903,0.000000,0.000000,1.337393,549,356,193,0,0,0,0,0,0,0,0,304,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-04T11:56:00Z,2025-02-04T11:56:00Z,2025-02-04T11:57:00Z,2025-02-04T06:56:00-05:00,overnight,overnight,2025-02-04,short,vwap_bear_rejection,21406.9528,21400.5000,21407.0000,21387.5000,21407.0000,stop,-1.172308,0.384615,-1.115385,6.5000,-81,-0.135225,0.000000,0.000000,1.886911,599,340,259,0,0,0,0,0,0,0,0,335,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-04T23:08:00Z,2025-02-04T23:08:00Z,2025-02-04T23:13:00Z,2025-02-04T18:08:00-05:00,overnight,overnight,2025-02-05,short,vwap_bear_rejection,21575.4785,21566.2500,21575.2500,21548.2500,21575.2500,stop,-1.124444,0.555556,-1.250000,9.0000,-113,-0.155433,0.000000,0.000000,1.805987,727,420,307,0,0,0,0,0,0,0,0,470,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-04T23:52:00Z,2025-02-04T23:52:00Z,2025-02-04T23:54:00Z,2025-02-04T18:52:00-05:00,overnight,overnight,2025-02-05,short,vwap_bear_rejection,21578.8195,21577.5000,21581.7500,21569.0000,21569.0000,target,1.736471,2.176471,-0.705882,4.2500,-117,-0.313673,0.000000,0.000000,2.053399,373,245,128,0,0,0,0,0,0,0,0,111,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-05T01:34:00Z,2025-02-05T01:34:00Z,2025-02-05T01:35:00Z,2025-02-04T20:34:00-05:00,overnight,overnight,2025-02-05,short,vwap_bear_rejection,21588.3227,21582.7500,21588.2500,21571.7500,21588.2500,stop,-1.203636,0.136364,-1.500000,5.5000,-337,-0.375697,0.000000,0.000000,2.317530,897,617,280,0,0,0,0,0,0,0,0,502,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-05T13:59:00Z,2025-02-05T13:59:00Z,2025-02-05T14:01:00Z,2025-02-05T08:59:00-05:00,overnight,overnight,2025-02-05,long,vwap_bull_rejection,21522.2424,21531.5000,21521.5000,21551.5000,21521.5000,stop,-1.112000,0.075000,-1.050000,10.0000,232,0.269142,0.000000,0.000000,1.288876,862,315,547,0,0,0,0,0,0,0,0,479,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-05T14:07:00Z,2025-02-05T14:07:00Z,2025-02-05T14:08:00Z,2025-02-05T09:07:00-05:00,overnight,overnight,2025-02-05,long,vwap_bull_rejection,21522.2361,21531.5000,21521.0000,21552.5000,21521.0000,stop,-1.106667,0.071429,-1.309524,10.5000,225,0.241676,0.000000,0.000000,1.413927,931,353,578,0,0,0,0,0,0,0,0,490,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-05T15:15:00Z,2025-02-05T15:15:00Z,2025-02-05T15:17:00Z,2025-02-05T10:15:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-02-05,long,vwap_bull_rejection,21535.1353,21558.5000,21530.7500,21614.0000,21530.7500,stop,-1.040360,0.054054,-1.414414,27.7500,1551,0.207881,0.000000,0.000000,1.260251,7461,2955,4506,0,0,0,0,0,0,0,0,3882,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-05T23:39:00Z,2025-02-05T23:39:00Z,2025-02-05T23:42:00Z,2025-02-05T18:39:00-05:00,overnight,overnight,2025-02-06,short,vwap_bear_rejection,21758.3848,21755.5000,21759.0000,21748.5000,21759.0000,stop,-1.320000,0.357143,-1.285714,3.5000,-53,-0.211155,0.000000,0.000000,1.255314,251,152,99,0,0,0,0,0,0,0,0,142,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-05T23:48:00Z,2025-02-05T23:48:00Z,2025-02-06T00:05:00Z,2025-02-05T18:48:00-05:00,overnight,overnight,2025-02-06,long,vwap_bull_rejection,21758.7822,21770.0000,21758.7500,21792.5000,21792.5000,target,1.900444,2.066667,-0.222222,11.2500,252,0.471910,0.000000,0.000000,2.713415,534,141,393,0,0,0,0,0,0,0,0,281,0
