root,session_date,globex_first_timestamp,globex_last_timestamp,globex_open,globex_high,globex_low,globex_close,globex_volume,globex_bar_count,rth_morning_first_timestamp,rth_morning_last_timestamp,rth_morning_open,rth_morning_high,rth_morning_low,rth_morning_close,rth_morning_volume,rth_morning_bar_count,rth_morning_atr20,cohort,globex_range,globex_reference_median_20,globex_range_ratio,globex_state,globex_range_ratio_bin,rth_morning_range,rth_morning_range_div_atr20,rth_morning_trendiness,rth_morning_signed_trendiness,breached_globex_high,breached_globex_low,closed_outside_globex_range,max_extension_beyond_globex_range,failed_breakout_reentry,year,month,week
NQ,2024-12-24,2024-12-23 23:00:00+00:00,2024-12-24 14:29:00+00:00,21743.25,21847.5,21709.0,21826.5,57443,930,2024-12-24 14:30:00+00:00,2024-12-24 16:29:00+00:00,21826.25,21985.0,21799.25,21976.25,124118,120,315.8375,primary_2023_2025,138.5,135.625,1.0211981566820276,neutral,0_9_to_1_1,185.75,0.5881188902521075,0.8075370121130552,0.8075370121130552,True,False,True,137.5,False,2024,2024-12,2024-W52
NQ,2024-12-26,2024-12-25 23:00:00+00:00,2024-12-26 14:29:00+00:00,22049.5,22111.25,21894.25,21961.75,82913,929,2024-12-26 14:30:00+00:00,2024-12-26 16:29:00+00:00,21961.5,22019.25,21870.25,21990.75,135634,120,315.7125,primary_2023_2025,217.0,132.0,1.643939393939394,expansion,gt_1_3,149.0,0.4719483707487034,0.19630872483221476,0.19630872483221476,False,True,False,24.0,True,2024,2024-12,2024-W52
NQ,2024-12-27,2024-12-26 23:00:00+00:00,2024-12-27 14:29:00+00:00,21990.75,22008.0,21844.0,21845.75,65942,930,2024-12-27 14:30:00+00:00,2024-12-27 16:29:00+00:00,21846.0,21863.0,21507.0,21644.5,223113,120,316.0875,primary_2023_2025,164.0,142.125,1.1539138082673703,neutral,1_1_to_1_3,356.0,1.1262704156285839,0.5660112359550562,-0.5660112359550562,False,True,True,337.0,False,2024,2024-12,2024-W52
NQ,2024-12-30,2024-12-29 23:00:00+00:00,2024-12-30 14:29:00+00:00,21711.0,21742.75,21358.5,21409.5,112454,930,2024-12-30 14:30:00+00:00,2024-12-30 16:29:00+00:00,21409.0,21423.5,21253.0,21398.0,181145,120,325.4,primary_2023_2025,384.25,148.5,2.5875420875420874,expansion,gt_1_3,170.5,0.5239704978488016,0.06451612903225806,-0.06451612903225806,False,True,False,105.5,True,2024,2024-12,2025-W01
NQ,2024-12-31,2024-12-30 23:00:00+00:00,2024-12-31 14:29:00+00:00,21390.25,21524.75,21343.5,21456.0,78278,930,2024-12-31 14:30:00+00:00,2024-12-31 16:29:00+00:00,21456.0,21488.5,21291.0,21299.25,144611,120,335.8375,primary_2023_2025,181.25,151.375,1.1973575557390586,neutral,1_1_to_1_3,197.5,0.588082033721666,0.7936708860759494,-0.7936708860759494,False,True,True,52.5,False,2024,2024-12,2025-W01
NQ,2025-01-02,2025-01-01 23:00:00+00:00,2025-01-02 14:29:00+00:00,21269.0,21490.5,21121.75,21347.75,149259,930,2025-01-02 14:30:00+00:00,2025-01-02 16:29:00+00:00,21347.75,21444.0,21166.5,21293.75,213102,120,348.1625,primary_2023_2025,368.75,157.75,2.337559429477021,expansion,gt_1_3,277.5,0.7970416113165547,0.1945945945945946,-0.1945945945945946,False,False,False,0.0,False,2025,2025-01,2025-W01
NQ,2025-01-03,2025-01-02 23:00:00+00:00,2025-01-03 14:29:00+00:00,21186.75,21303.0,21144.0,21293.25,84540,929,2025-01-03 14:30:00+00:00,2025-01-03 16:29:00+00:00,21293.75,21440.75,21261.5,21426.25,184344,120,360.8,primary_2023_2025,159.0,172.625,0.9210716871832005,neutral,0_9_to_1_1,179.25,0.4968126385809312,0.7391910739191074,0.7391910739191074,True,False,True,137.75,False,2025,2025-01,2025-W01
NQ,2025-01-06,2025-01-05 23:00:00+00:00,2025-01-06 14:29:00+00:00,21532.25,21760.5,21478.25,21732.5,128567,930,2025-01-06 14:30:00+00:00,2025-01-06 16:29:00+00:00,21732.75,21896.75,21723.5,21889.0,169233,120,352.5875,primary_2023_2025,282.25,172.625,1.6350470673425055,expansion,gt_1_3,173.25,0.4913673910731379,0.9018759018759018,0.9018759018759018,True,False,True,136.25,False,2025,2025-01,2025-W02
NQ,2025-01-07,2025-01-06 23:00:00+00:00,2025-01-07 14:29:00+00:00,21781.25,21797.25,21661.0,21791.75,92002,930,2025-01-07 14:30:00+00:00,2025-01-07 16:29:00+00:00,21791.75,21806.0,21399.5,21555.5,272498,120,359.325,primary_2023_2025,136.25,181.5,0.7506887052341598,neutral,0_7_to_0_9,406.5,1.1312878313504489,0.5811808118081181,-0.5811808118081181,True,True,True,261.5,False,2025,2025-01,2025-W02
NQ,2025-01-08,2025-01-07 23:00:00+00:00,2025-01-08 14:29:00+00:00,21380.75,21448.25,21221.5,21356.0,153450,930,2025-01-08 14:30:00+00:00,2025-01-08 16:29:00+00:00,21355.75,21406.25,21231.0,21335.5,188678,120,382.6625,primary_2023_2025,226.75,181.5,1.2493112947658402,neutral,1_1_to_1_3,175.25,0.4579753699408748,0.11554921540656206,-0.11554921540656206,False,False,False,0.0,False,2025,2025-01,2025-W02
NQ,2025-01-10,2025-01-09 23:00:00+00:00,2025-01-10 14:29:00+00:00,21302.75,21372.5,21045.0,21192.75,153883,930,2025-01-10 14:30:00+00:00,2025-01-10 16:29:00+00:00,21192.5,21197.25,20874.75,20939.5,244223,120,361.4625,primary_2023_2025,327.5,183.0,1.789617486338798,expansion,gt_1_3,322.5,0.8922087353459903,0.7844961240310078,-0.7844961240310078,False,True,True,170.25,False,2025,2025-01,2025-W02
NQ,2025-01-13,2025-01-12 23:00:00+00:00,2025-01-13 14:29:00+00:00,21027.5,21037.0,20694.0,20765.0,160199,930,2025-01-13 14:30:00+00:00,2025-01-13 16:29:00+00:00,20765.75,20880.25,20702.0,20755.5,192633,120,316.75,primary_2023_2025,343.0,190.875,1.7969875573018992,expansion,gt_1_3,178.25,0.5627466456195738,0.05750350631136045,-0.05750350631136045,False,False,False,0.0,False,2025,2025-01,2025-W03
NQ,2025-01-14,2025-01-13 23:00:00+00:00,2025-01-14 14:29:00+00:00,21020.0,21143.75,20944.0,21071.25,141799,930,2025-01-14 14:30:00+00:00,2025-01-14 16:29:00+00:00,21071.5,21129.75,20875.75,20903.25,219588,120,296.1875,primary_2023_2025,199.75,207.25,0.9638118214716526,neutral,0_9_to_1_1,254.0,0.8575648871069846,0.6624015748031497,-0.6624015748031497,False,True,True,68.25,False,2025,2025-01,2025-W03
NQ,2025-01-15,2025-01-14 23:00:00+00:00,2025-01-15 14:29:00+00:00,20977.0,21329.0,20909.0,21252.0,120297,930,2025-01-15 14:30:00+00:00,2025-01-15 16:29:00+00:00,21251.25,21408.0,21186.75,21331.5,192511,120,307.55,primary_2023_2025,420.0,208.375,2.015596880623875,expansion,gt_1_3,221.25,0.7193952202893839,0.36271186440677966,0.36271186440677966,True,False,True,79.0,False,2025,2025-01,2025-W03
NQ,2025-01-16,2025-01-15 23:00:00+00:00,2025-01-16 14:29:00+00:00,21389.0,21567.25,21353.0,21494.75,130117,930,2025-01-16 14:30:00+00:00,2025-01-16 16:29:00+00:00,21494.5,21498.0,21336.25,21407.25,199671,120,319.7375,primary_2023_2025,214.25,221.875,0.9656338028169014,neutral,0_9_to_1_1,161.75,0.505883732749521,0.5394126738794436,-0.5394126738794436,False,True,False,16.75,True,2025,2025-01,2025-W03
NQ,2025-01-17,2025-01-16 23:00:00+00:00,2025-01-17 14:29:00+00:00,21227.5,21682.5,21209.25,21646.75,136149,930,2025-01-17 14:30:00+00:00,2025-01-17 16:29:00+00:00,21647.25,21653.75,21481.25,21628.0,206549,120,323.9125,primary_2023_2025,473.25,221.875,2.132957746478873,expansion,gt_1_3,172.5,0.5325512291128005,0.11159420289855072,-0.11159420289855072,False,False,False,0.0,False,2025,2025-01,2025-W03
NQ,2025-01-20,2025-01-19 23:00:00+00:00,2025-01-20 14:29:00+00:00,21600.0,21726.75,21526.5,21723.25,83434,930,2025-01-20 14:30:00+00:00,2025-01-20 16:29:00+00:00,21723.75,21778.75,21641.25,21707.5,50212,120,335.2375,primary_2023_2025,200.25,221.875,0.9025352112676056,neutral,0_9_to_1_1,137.5,0.4101569782616801,0.11818181818181818,-0.11818181818181818,True,False,False,52.0,True,2025,2025-01,2025-W04
NQ,2025-01-21,2025-01-20 23:00:00+00:00,2025-01-21 14:29:00+00:00,21687.25,21746.25,21377.75,21710.75,109344,930,2025-01-21 14:30:00+00:00,2025-01-21 16:29:00+00:00,21710.75,21718.25,21525.75,21630.25,178106,120,331.925,primary_2023_2025,368.5,221.875,1.6608450704225353,expansion,gt_1_3,192.5,0.579950289975145,0.41818181818181815,-0.41818181818181815,False,False,False,0.0,False,2025,2025-01,2025-W04
NQ,2025-01-22,2025-01-21 23:00:00+00:00,2025-01-22 14:29:00+00:00,21809.25,21934.25,21768.25,21914.25,86752,930,2025-01-22 14:30:00+00:00,2025-01-22 16:29:00+00:00,21913.75,22053.5,21902.5,22052.0,183339,120,345.8625,primary_2023_2025,166.0,221.875,0.7481690140845071,neutral,0_7_to_0_9,151.0,0.43658968520727165,0.9155629139072847,0.9155629139072847,True,False,True,119.25,False,2025,2025-01,2025-W04
NQ,2025-01-23,2025-01-22 23:00:00+00:00,2025-01-23 14:29:00+00:00,21981.75,21984.75,21855.5,21889.25,90723,930,2025-01-23 14:30:00+00:00,2025-01-23 16:29:00+00:00,21888.75,21950.0,21866.0,21948.75,153714,120,336.675,primary_2023_2025,129.25,215.625,0.5994202898550725,compression,0_5_to_0_7,84.0,0.24949877478280238,0.7142857142857143,0.7142857142857143,False,False,False,0.0,False,2025,2025-01,2025-W04
NQ,2025-01-24,2025-01-23 23:00:00+00:00,2025-01-24 14:29:00+00:00,22018.5,22058.5,21971.75,22044.0,128811,930,2025-01-24 14:30:00+00:00,2025-01-24 16:29:00+00:00,22044.25,22078.25,21970.25,22013.25,154347,120,329.6875,primary_2023_2025,86.75,215.625,0.4023188405797101,compression,lt_0_5,108.0,0.32758293838862557,0.28703703703703703,-0.28703703703703703,True,True,False,19.75,True,2025,2025-01,2025-W04
NQ,2025-01-27,2025-01-26 23:00:00+00:00,2025-01-27 14:29:00+00:00,21771.0,21771.0,20763.75,21123.75,389802,930,2025-01-27 14:30:00+00:00,2025-01-27 16:29:00+00:00,21123.5,21418.5,21109.0,21210.25,289180,120,320.0375,primary_2023_2025,1007.25,215.625,4.671304347826087,expansion,gt_1_3,309.5,0.9670741709955863,0.2802907915993538,0.2802907915993538,False,False,False,0.0,False,2025,2025-01,2025-W05
NQ,2025-01-28,2025-01-27 23:00:00+00:00,2025-01-28 14:29:00+00:00,21343.25,21423.5,21219.0,21302.0,146011,930,2025-01-28 14:30:00+00:00,2025-01-28 16:29:00+00:00,21302.75,21481.75,21159.5,21404.75,235536,120,339.6,primary_2023_2025,204.5,220.5,0.927437641723356,neutral,0_9_to_1_1,322.25,0.9489104829210836,0.3165244375484872,0.3165244375484872,True,True,False,59.5,True,2025,2025-01,2025-W05
NQ,2025-01-29,2025-01-28 23:00:00+00:00,2025-01-29 14:29:00+00:00,21559.0,21697.0,21530.5,21600.0,101556,930,2025-01-29 14:30:00+00:00,2025-01-29 16:29:00+00:00,21599.75,21606.25,21456.0,21489.5,175709,120,359.6,primary_2023_2025,166.5,220.5,0.7551020408163265,neutral,0_7_to_0_9,150.25,0.417825361512792,0.7337770382695508,-0.7337770382695508,False,True,True,74.5,False,2025,2025-01,2025-W05
NQ,2025-01-30,2025-01-29 23:00:00+00:00,2025-01-30 14:29:00+00:00,21547.75,21715.5,21505.75,21650.25,110528,930,2025-01-30 14:30:00+00:00,2025-01-30 16:29:00+00:00,21650.0,21748.75,21419.5,21550.25,227285,120,357.2875,primary_2023_2025,209.75,209.375,1.0017910447761194,neutral,0_9_to_1_1,329.25,0.9215267816534303,0.30296127562642367,-0.30296127562642367,True,True,False,86.25,True,2025,2025-01,2025-W05
NQ,2025-01-31,2025-01-30 23:00:00+00:00,2025-01-31 14:29:00+00:00,21680.0,21813.0,21660.0,21774.5,100891,930,2025-01-31 14:30:00+00:00,2025-01-31 16:29:00+00:00,21774.0,21966.0,21765.0,21918.0,169377,120,349.375,primary_2023_2025,153.0,212.0,0.7216981132075472,neutral,0_7_to_0_9,201.0,0.5753130590339892,0.7164179104477612,0.7164179104477612,True,False,True,153.0,False,2025,2025-01,2025-W05
NQ,2025-02-03,2025-02-02 23:00:00+00:00,2025-02-03 14:29:00+00:00,21200.0,21272.0,20943.0,21215.5,191563,930,2025-02-03 14:30:00+00:00,2025-02-03 16:29:00+00:00,21215.5,21474.5,21113.25,21405.0,270936,120,361.9875,primary_2023_2025,329.0,207.125,1.588412794206397,expansion,gt_1_3,361.25,0.9979626368313823,0.524567474048443,0.524567474048443,True,False,True,202.5,False,2025,2025-02,2025-W06
NQ,2025-02-04,2025-02-03 23:00:00+00:00,2025-02-04 14:29:00+00:00,21592.0,21600.0,21242.5,21421.25,115798,930,2025-02-04 14:30:00+00:00,2025-02-04 16:29:00+00:00,21421.25,21685.5,21405.25,21683.75,164773,120,367.1875,primary_2023_2025,357.5,212.0,1.6863207547169812,expansion,gt_1_3,280.25,0.7632340425531915,0.936663693131133,0.936663693131133,True,False,True,85.5,False,2025,2025-02,2025-W06
NQ,2025-02-05,2025-02-04 23:00:00+00:00,2025-02-05 14:29:00+00:00,21562.0,21623.75,21429.75,21550.5,115470,930,2025-02-05 14:30:00+00:00,2025-02-05 16:29:00+00:00,21551.0,21633.25,21501.0,21621.0,172713,120,380.8375,primary_2023_2025,194.0,212.0,0.9150943396226415,neutral,0_9_to_1_1,132.25,0.347260970886533,0.5293005671077504,0.5293005671077504,True,False,False,9.5,True,2025,2025-02,2025-W06
NQ,2025-02-06,2025-02-05 23:00:00+00:00,2025-02-06 14:29:00+00:00,21764.5,21832.75,21705.75,21777.25,84264,930,2025-02-06 14:30:00+00:00,2025-02-06 16:29:00+00:00,21777.0,21848.75,21738.25,21800.5,154458,120,379.9375,primary_2023_2025,127.0,212.0,0.5990566037735849,compression,0_5_to_0_7,110.5,0.29083730876788944,0.21266968325791855,0.21266968325791855,True,False,False,16.0,True,2025,2025-02,2025-W06
NQ,2025-02-07,2025-02-06 23:00:00+00:00,2025-02-07 14:29:00+00:00,21817.75,21930.0,21790.25,21885.75,81346,930,2025-02-07 14:30:00+00:00,2025-02-07 16:29:00+00:00,21886.0,21968.0,21613.0,21656.0,249904,120,371.1,primary_2023_2025,139.75,207.125,0.6747133373566687,compression,0_5_to_0_7,355.0,0.9566154675289679,0.647887323943662,-0.647887323943662,True,True,True,177.25,False,2025,2025-02,2025-W06
NQ,2025-02-10,2025-02-09 23:00:00+00:00,2025-02-10 14:29:00+00:00,21463.25,21791.5,21418.0,21764.5,91133,930,2025-02-10 14:30:00+00:00,2025-02-10 16:29:00+00:00,21764.25,21894.0,21744.0,21855.25,142964,120,359.15,primary_2023_2025,373.5,202.375,1.845583693638048,expansion,gt_1_3,150.0,0.41765279131282196,0.6066666666666667,0.6066666666666667,True,False,True,102.5,False,2025,2025-02,2025-W07
NQ,2025-02-11,2025-02-10 23:00:00+00:00,2025-02-11 14:29:00+00:00,21832.0,21832.25,21669.5,21705.5,88975,930,2025-02-11 14:30:00+00:00,2025-02-11 16:29:00+00:00,21706.0,21871.5,21700.75,21823.0,134127,120,348.1625,primary_2023_2025,162.75,202.375,0.804200123533045,neutral,0_7_to_0_9,170.75,0.49043191038667283,0.6852122986822841,0.6852122986822841,True,False,False,39.25,True,2025,2025-02,2025-W07
NQ,2025-02-12,2025-02-11 23:00:00+00:00,2025-02-12 14:29:00+00:00,21794.25,21850.0,21510.75,21551.0,130557,930,2025-02-12 14:30:00+00:00,2025-02-12 16:29:00+00:00,21551.0,21773.25,21536.25,21664.25,206124,120,353.6875,primary_2023_2025,339.25,202.375,1.676343421865349,expansion,gt_1_3,237.0,0.6700830535430288,0.4778481012658228,0.4778481012658228,False,False,False,0.0,False,2025,2025-02,2025-W07
NQ,2025-02-13,2025-02-12 23:00:00+00:00,2025-02-13 14:29:00+00:00,21861.25,21927.0,21753.0,21869.75,110765,929,2025-02-13 14:30:00+00:00,2025-02-13 16:29:00+00:00,21870.0,22057.75,21834.75,22002.5,188408,120,354.45,primary_2023_2025,174.0,202.375,0.8597899938233478,neutral,0_7_to_0_9,223.0,0.6291437438284666,0.594170403587444,0.594170403587444,True,False,True,130.75,False,2025,2025-02,2025-W07
NQ,2025-02-14,2025-02-13 23:00:00+00:00,2025-02-14 14:29:00+00:00,22071.0,22163.5,22042.5,22108.75,87972,930,2025-02-14 14:30:00+00:00,2025-02-14 16:29:00+00:00,22108.0,22171.75,22090.0,22139.0,152182,120,356.6,primary_2023_2025,121.0,197.125,0.6138237159162968,compression,0_5_to_0_7,81.75,0.22924845765563656,0.37920489296636084,0.37920489296636084,True,False,False,8.25,True,2025,2025-02,2025-W07
NQ,2025-02-17,2025-02-16 23:00:00+00:00,2025-02-17 14:29:00+00:00,22235.75,22281.75,22196.25,22241.0,59922,930,2025-02-17 14:30:00+00:00,2025-02-17 16:29:00+00:00,22241.25,22250.5,22192.5,22247.25,26905,120,346.975,primary_2023_2025,85.5,184.0,0.46467391304347827,compression,lt_0_5,58.0,0.1671590172202608,0.10344827586206896,0.10344827586206896,False,True,False,3.75,True,2025,2025-02,2025-W08
NQ,2025-02-18,2025-02-17 23:00:00+00:00,2025-02-18 14:29:00+00:00,22224.75,22319.75,22198.25,22258.25,83426,930,2025-02-18 14:30:00+00:00,2025-02-18 16:29:00+00:00,22257.75,22268.0,22125.0,22204.25,171814,120,339.725,primary_2023_2025,121.5,170.25,0.7136563876651982,neutral,0_7_to_0_9,143.0,0.42092869232467434,0.3741258741258741,-0.3741258741258741,False,True,False,73.25,True,2025,2025-02,2025-W08
NQ,2025-02-19,2025-02-18 23:00:00+00:00,2025-02-19 14:29:00+00:00,22224.5,22291.25,22179.5,22207.0,91613,930,2025-02-19 14:30:00+00:00,2025-02-19 16:29:00+00:00,22207.25,22224.25,22118.0,22218.0,172564,120,335.7,primary_2023_2025,111.75,166.25,0.6721804511278195,compression,0_5_to_0_7,106.25,0.31650282990765566,0.1011764705882353,0.1011764705882353,False,True,False,61.5,True,2025,2025-02,2025-W08
NQ,2025-02-20,2025-02-19 23:00:00+00:00,2025-02-20 14:29:00+00:00,22213.0,22235.5,22141.0,22209.75,78692,930,2025-02-20 14:30:00+00:00,2025-02-20 16:29:00+00:00,22209.5,22225.5,21951.0,22059.25,246324,120,307.6375,primary_2023_2025,94.5,164.625,0.5740318906605922,compression,0_5_to_0_7,274.5,0.8922839380764699,0.5473588342440802,-0.5473588342440802,False,True,True,190.0,False,2025,2025-02,2025-W08
NQ,2025-02-21,2025-02-20 23:00:00+00:00,2025-02-21 14:29:00+00:00,22136.0,22245.5,22103.75,22185.75,82963,930,2025-02-21 14:30:00+00:00,2025-02-21 16:29:00+00:00,22186.25,22188.0,21940.75,21992.75,219311,120,298.0375,primary_2023_2025,141.75,164.625,0.8610478359908884,neutral,0_7_to_0_9,247.25,0.8295935914104768,0.782608695652174,-0.782608695652174,False,True,True,163.0,False,2025,2025-02,2025-W08
NQ,2025-02-24,2025-02-23 23:00:00+00:00,2025-02-24 14:29:00+00:00,21700.75,21813.0,21676.75,21752.5,107164,929,2025-02-24 14:30:00+00:00,2025-02-24 16:29:00+00:00,21752.5,21801.75,21436.25,21593.0,261924,120,298.7375,primary_2023_2025,136.25,164.625,0.8276385725132878,neutral,0_7_to_0_9,365.5,1.2234821540650236,0.4363885088919289,-0.4363885088919289,False,True,True,240.5,False,2025,2025-02,2025-W09
NQ,2025-02-25,2025-02-24 23:00:00+00:00,2025-02-25 14:29:00+00:00,21442.5,21453.75,21286.0,21391.5,145249,930,2025-02-25 14:30:00+00:00,2025-02-25 16:29:00+00:00,21391.0,21397.5,21028.25,21038.5,294282,120,299.45,primary_2023_2025,167.75,157.875,1.0625494853523356,neutral,0_9_to_1_1,369.25,1.2330940056770747,0.9546377792823291,-0.9546377792823291,False,True,True,257.75,False,2025,2025-02,2025-W09
NQ,2025-02-26,2025-02-25 23:00:00+00:00,2025-02-26 14:29:00+00:00,21230.5,21332.5,21200.0,21238.25,94815,930,2025-02-26 14:30:00+00:00,2025-02-26 16:29:00+00:00,21238.75,21404.25,21189.0,21365.5,195550,120,309.6875,primary_2023_2025,132.5,157.875,0.8392715756136183,neutral,0_7_to_0_9,215.25,0.6950554994954591,0.5888501742160279,0.5888501742160279,True,True,True,71.75,False,2025,2025-02,2025-W09
NQ,2025-02-27,2025-02-26 23:00:00+00:00,2025-02-27 14:29:00+00:00,21249.0,21386.5,21108.0,21341.5,149426,930,2025-02-27 14:30:00+00:00,2025-02-27 16:29:00+00:00,21340.75,21381.0,20896.25,21065.0,301898,120,297.3125,primary_2023_2025,278.5,147.375,1.8897370653095844,expansion,gt_1_3,484.75,1.6304393525331091,0.5688499226405364,-0.5688499226405364,False,True,True,211.75,False,2025,2025-02,2025-W09
NQ,2025-02-28,2025-02-27 23:00:00+00:00,2025-02-28 14:29:00+00:00,20649.5,20688.0,20515.5,20590.25,151079,930,2025-02-28 14:30:00+00:00,2025-02-28 16:29:00+00:00,20590.25,20778.0,20460.5,20638.5,262977,120,318.2875,primary_2023_2025,172.5,147.375,1.1704834605597965,neutral,1_1_to_1_3,317.5,0.9975258217806228,0.15196850393700786,0.15196850393700786,True,True,False,90.0,True,2025,2025-02,2025-W09
NQ,2025-03-03,2025-03-02 23:00:00+00:00,2025-03-03 14:29:00+00:00,21005.25,21101.0,20837.75,21056.25,140950,930,2025-03-03 14:30:00+00:00,2025-03-03 16:29:00+00:00,21055.5,21121.0,20760.0,20886.0,258135,120,323.9,primary_2023_2025,263.25,152.25,1.729064039408867,expansion,gt_1_3,361.0,1.1145415251620872,0.4695290858725762,-0.4695290858725762,True,True,False,77.75,True,2025,2025-03,2025-W10
NQ,2025-03-04,2025-03-03 23:00:00+00:00,2025-03-04 14:29:00+00:00,20527.0,20592.0,20262.0,20342.75,201627,930,2025-03-04 14:30:00+00:00,2025-03-04 16:29:00+00:00,20342.5,20430.0,20075.25,20142.25,295672,120,343.35,primary_2023_2025,330.0,152.25,2.167487684729064,expansion,gt_1_3,354.75,1.0332022717343818,0.5644820295983086,-0.5644820295983086,False,True,True,186.75,False,2025,2025-03,2025-W10
NQ,2025-03-05,2025-03-04 23:00:00+00:00,2025-03-05 14:29:00+00:00,20555.0,20629.75,20379.5,20420.75,153771,930,2025-03-05 14:30:00+00:00,2025-03-05 16:29:00+00:00,20421.25,20497.0,20251.5,20300.25,246476,120,361.9875,primary_2023_2025,250.25,152.25,1.6436781609195403,expansion,gt_1_3,245.5,0.6782002140957906,0.49287169042769857,-0.49287169042769857,False,True,True,128.0,False,2025,2025-03,2025-W10
NQ,2025-03-06,2025-03-05 23:00:00+00:00,2025-03-06 14:29:00+00:00,20605.25,20647.5,20299.0,20310.25,136529,930,2025-03-06 14:30:00+00:00,2025-03-06 16:29:00+00:00,20310.75,20513.25,20228.25,20408.0,213401,120,376.9375,primary_2023_2025,348.5,152.25,2.2889983579638753,expansion,gt_1_3,285.0,0.7560935168297132,0.3412280701754386,0.3412280701754386,False,True,False,70.75,True,2025,2025-03,2025-W10
NQ,2025-03-07,2025-03-06 23:00:00+00:00,2025-03-07 14:29:00+00:00,20214.5,20273.75,20026.5,20037.5,135111,930,2025-03-07 14:30:00+00:00,2025-03-07 16:29:00+00:00,20036.5,20242.0,19857.0,19872.25,222782,120,399.0625,primary_2023_2025,247.25,165.25,1.4962178517397882,expansion,gt_1_3,385.0,0.9647611589663273,0.4266233766233766,-0.4266233766233766,False,True,True,169.5,False,2025,2025-03,2025-W10
NQ,2025-03-10,2025-03-09 22:00:00+00:00,2025-03-10 13:29:00+00:00,20147.0,20156.5,19861.0,19882.0,154806,930,2025-03-10 13:30:00+00:00,2025-03-10 15:29:00+00:00,19881.0,19904.5,19521.0,19632.25,223997,120,395.8,primary_2023_2025,295.5,170.125,1.7369581190301249,expansion,gt_1_3,383.5,0.9689236988377968,0.6486310299869622,-0.6486310299869622,False,True,True,340.0,False,2025,2025-03,2025-W11
NQ,2025-03-11,2025-03-10 22:00:00+00:00,2025-03-11 13:29:00+00:00,19440.0,19585.0,19139.25,19419.5,195491,930,2025-03-11 13:30:00+00:00,2025-03-11 15:29:00+00:00,19420.5,19614.0,19264.5,19430.75,249923,120,437.3375,primary_2023_2025,445.75,170.125,2.6201322556943425,expansion,gt_1_3,349.5,0.7991539714751194,0.029327610872675252,0.029327610872675252,True,False,False,29.0,True,2025,2025-03,2025-W11
NQ,2025-03-12,2025-03-11 22:00:00+00:00,2025-03-12 13:29:00+00:00,19412.75,19788.75,19387.0,19696.0,143910,930,2025-03-12 13:30:00+00:00,2025-03-12 15:29:00+00:00,19696.5,19777.75,19395.25,19524.25,228486,120,457.525,primary_2023_2025,401.75,173.25,2.318903318903319,expansion,gt_1_3,382.5,0.8360198896235179,0.4503267973856209,-0.4503267973856209,False,False,False,0.0,False,2025,2025-03,2025-W11
NQ,2025-03-13,2025-03-12 22:00:00+00:00,2025-03-13 13:29:00+00:00,19572.0,19694.0,19400.75,19573.75,167087,930,2025-03-13 13:30:00+00:00,2025-03-13 15:29:00+00:00,19574.0,19577.0,19324.5,19355.25,232831,120,473.15,primary_2023_2025,293.25,173.25,1.6926406926406927,expansion,gt_1_3,252.5,0.5336574025150587,0.8663366336633663,-0.8663366336633663,False,True,True,76.25,False,2025,2025-03,2025-W11
NQ,2025-03-14,2025-03-13 22:00:00+00:00,2025-03-14 13:29:00+00:00,19312.75,19533.5,19296.75,19465.25,150788,930,2025-03-14 13:30:00+00:00,2025-03-14 15:29:00+00:00,19465.0,19666.5,19436.75,19645.0,245516,120,485.35,primary_2023_2025,236.75,209.875,1.1280524121500894,neutral,1_1_to_1_3,229.75,0.47336973318223957,0.7834602829162133,0.7834602829162133,True,False,True,133.0,False,2025,2025-03,2025-W11
NQ,2025-03-17,2025-03-16 22:00:00+00:00,2025-03-17 13:29:00+00:00,19668.25,19778.5,19550.5,19702.25,87874,930,2025-03-17 13:30:00+00:00,2025-03-17 15:29:00+00:00,19702.75,19847.75,19654.25,19681.0,124631,120,487.95,primary_2023_2025,228.0,242.0,0.9421487603305785,neutral,0_9_to_1_1,193.5,0.3965570242852751,0.1124031007751938,-0.1124031007751938,True,False,False,69.25,True,2025,2025-03,2025-W12
NQ,2025-03-18,2025-03-17 22:00:00+00:00,2025-03-18 13:29:00+00:00,19821.0,20038.5,19813.25,19897.0,93692,930,2025-03-18 13:30:00+00:00,2025-03-18 15:29:00+00:00,19898.0,19900.25,19604.25,19670.5,164175,120,482.4,primary_2023_2025,225.25,242.0,0.9307851239669421,neutral,0_9_to_1_1,296.0,0.6135986733001658,0.768581081081081,-0.768581081081081,False,True,True,209.0,False,2025,2025-03,2025-W12
NQ,2025-03-19,2025-03-18 22:00:00+00:00,2025-03-19 13:29:00+00:00,19704.75,19797.5,19660.0,19788.25,91771,930,2025-03-19 13:30:00+00:00,2025-03-19 15:29:00+00:00,19789.0,19900.75,19706.25,19875.0,129785,120,498.1375,primary_2023_2025,137.5,242.0,0.5681818181818182,compression,0_5_to_0_7,194.5,0.39045444279942787,0.442159383033419,0.442159383033419,True,False,True,103.25,False,2025,2025-03,2025-W12
