source_file,source_row,family,variant,candidate_id,status_raw,net_dollars,profit_factor,max_drawdown_dollars,trades,largest_winner_share,net_without_largest,triage_score,suggested_status,score_reasons,missing_required_metrics,status_cap_reasons,suggested_status_rank
reports/pattern_ml_20260612/regime_shift/cohort_stability.csv,11,multi_timeframe_regime_selector,cohort_stability,multi_timeframe_regime_selector:cohort_stability:reports/pattern_ml_20260612/regime_shift/cohort_stability.csv:11,,910.279979,,135.419982,39.0,,,45.0,diagnostic_only,"positive_net,sample_monitor_level,preferred_drawdown,capped_from_research_monitor_missing_required","profit_factor,largest_winner_share,net_without_largest","missing_required_for_promotion:profit_factor,largest_winner_share,net_without_largest",1
reports/pattern_ml_20260612/regime_shift/predefined_rule_audit.csv,31,multi_timeframe_regime_selector,predefined_rule_audit,multi_timeframe_regime_selector:predefined_rule_audit:reports/pattern_ml_20260612/regime_shift/predefined_rule_audit.csv:31,,910.279979,,135.419982,39.0,,,45.0,diagnostic_only,"positive_net,sample_monitor_level,preferred_drawdown,capped_from_research_monitor_missing_required","profit_factor,largest_winner_share,net_without_largest","missing_required_for_promotion:profit_factor,largest_winner_share,net_without_largest",1
reports/pattern_ml_20260612/regime_shift/cohort_stability.csv,45,multi_timeframe_regime_selector,cohort_stability,multi_timeframe_regime_selector:cohort_stability:reports/pattern_ml_20260612/regime_shift/cohort_stability.csv:45,,702.439978,,151.3999845,47.0,,,45.0,diagnostic_only,"positive_net,sample_monitor_level,preferred_drawdown,capped_from_research_monitor_missing_required","profit_factor,largest_winner_share,net_without_largest","missing_required_for_promotion:profit_factor,largest_winner_share,net_without_largest",1
reports/pattern_ml_20260612/performance_breakdowns.csv,2,unknown_other,performance_breakdowns,unknown_other:performance_breakdowns:reports/pattern_ml_20260612/performance_breakdowns.csv:2,,552.479994,,166.239987,49.0,,,45.0,diagnostic_only,"positive_net,sample_monitor_level,preferred_drawdown,capped_from_research_monitor_missing_required","profit_factor,largest_winner_share,net_without_largest","missing_required_for_promotion:profit_factor,largest_winner_share,net_without_largest",1
reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv,2,ema_pullback,ema_pullback_trend,ema_pullback:ema_pullback_trend:reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv:2,fail,531.29,4.495558918349891,0.0,4.0,0.4414645754403761,296.74428571428257,45.0,diagnostic_only,"positive_net,pf_primary_level,thin_sample,preferred_drawdown,positive_ex_largest,largest_share_high,source_status_negative,capped_from_research_monitor_family_cap",,family_status_cap:ema_pullback<=diagnostic_only,1
reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv,15,ema_pullback,ema_pullback_trend,ema_pullback:ema_pullback_trend:reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv:15,fail,527.29,4.446565134976142,0.0,4.0,0.4429170177430207,293.74428571428257,45.0,diagnostic_only,"positive_net,pf_primary_level,thin_sample,preferred_drawdown,positive_ex_largest,largest_share_high,source_status_negative,capped_from_research_monitor_family_cap",,family_status_cap:ema_pullback<=diagnostic_only,1
reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv,28,ema_pullback,ema_pullback_trend,ema_pullback:ema_pullback_trend:reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv:28,fail,523.29,4.398207675823105,0.0,4.0,0.4443916648239359,290.74428571428257,45.0,diagnostic_only,"positive_net,pf_primary_level,thin_sample,preferred_drawdown,positive_ex_largest,largest_share_high,source_status_negative,capped_from_research_monitor_family_cap",,family_status_cap:ema_pullback<=diagnostic_only,1
reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv,8,ema_pullback,ema_pullback_trend,ema_pullback:ema_pullback_trend:reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv:8,fail,499.9785714285724,1.8752666551626709,437.09714285714495,5.0,0.959703987313738,20.1471428571449,45.0,diagnostic_only,"positive_net,pf_primary_level,thin_sample,preferred_drawdown,positive_ex_largest,largest_share_high,source_status_negative,capped_from_research_monitor_family_cap",,family_status_cap:ema_pullback<=diagnostic_only,1
reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv,21,ema_pullback,ema_pullback_trend,ema_pullback:ema_pullback_trend:reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv:21,fail,494.9785714285724,1.8634903466820865,438.09714285714495,5.0,0.9673780971759198,16.1471428571449,45.0,diagnostic_only,"positive_net,pf_primary_level,thin_sample,preferred_drawdown,positive_ex_largest,largest_share_high,source_status_negative,capped_from_research_monitor_family_cap",,family_status_cap:ema_pullback<=diagnostic_only,1
reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv,34,ema_pullback,ema_pullback_trend,ema_pullback:ema_pullback_trend:reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv:34,fail,489.9785714285724,1.851795927591698,439.09714285714495,5.0,0.9752088283744146,12.1471428571449,45.0,diagnostic_only,"positive_net,pf_primary_level,thin_sample,preferred_drawdown,positive_ex_largest,largest_share_high,source_status_negative,capped_from_research_monitor_family_cap",,family_status_cap:ema_pullback<=diagnostic_only,1
reports/pattern_ml_20260612/regime_shift/cohort_stability.csv,20,multi_timeframe_regime_selector,cohort_stability,multi_timeframe_regime_selector:cohort_stability:reports/pattern_ml_20260612/regime_shift/cohort_stability.csv:20,,316.820094,,206.079977,41.0,,,45.0,diagnostic_only,"positive_net,sample_monitor_level,preferred_drawdown,capped_from_research_monitor_missing_required","profit_factor,largest_winner_share,net_without_largest","missing_required_for_promotion:profit_factor,largest_winner_share,net_without_largest",1
reports/pattern_ml_20260612/regime_shift/predefined_rule_audit.csv,12,multi_timeframe_regime_selector,predefined_rule_audit,multi_timeframe_regime_selector:predefined_rule_audit:reports/pattern_ml_20260612/regime_shift/predefined_rule_audit.csv:12,,316.820094,,206.079977,41.0,,,45.0,diagnostic_only,"positive_net,sample_monitor_level,preferred_drawdown,capped_from_research_monitor_missing_required","profit_factor,largest_winner_share,net_without_largest","missing_required_for_promotion:profit_factor,largest_winner_share,net_without_largest",1
reports/pattern_ml_20260612/performance_breakdowns.csv,3,unknown_other,performance_breakdowns,unknown_other:performance_breakdowns:reports/pattern_ml_20260612/performance_breakdowns.csv:3,,293.1200605,,208.3399495,31.0,,,45.0,diagnostic_only,"positive_net,sample_monitor_level,preferred_drawdown,capped_from_research_monitor_missing_required","profit_factor,largest_winner_share,net_without_largest","missing_required_for_promotion:profit_factor,largest_winner_share,net_without_largest",1
reports/pattern_ml_20260612/regime_shift/cohort_stability.csv,28,multi_timeframe_regime_selector,cohort_stability,multi_timeframe_regime_selector:cohort_stability:reports/pattern_ml_20260612/regime_shift/cohort_stability.csv:28,,219.4400995,,230.059975,47.0,,,45.0,diagnostic_only,"positive_net,sample_monitor_level,preferred_drawdown,capped_from_research_monitor_missing_required","profit_factor,largest_winner_share,net_without_largest","missing_required_for_promotion:profit_factor,largest_winner_share,net_without_largest",1
reports/pattern_ml_20260612/regime_shift/period_summary.csv,0,multi_timeframe_regime_selector,period_summary,multi_timeframe_regime_selector:period_summary:reports/pattern_ml_20260612/regime_shift/period_summary.csv:0,,219.4400995,,230.059975,47.0,,,45.0,diagnostic_only,"positive_net,sample_monitor_level,preferred_drawdown,capped_from_research_monitor_missing_required","profit_factor,largest_winner_share,net_without_largest","missing_required_for_promotion:profit_factor,largest_winner_share,net_without_largest",1
reports/pattern_ml_20260612/regime_shift/predefined_rule_audit.csv,0,multi_timeframe_regime_selector,predefined_rule_audit,multi_timeframe_regime_selector:predefined_rule_audit:reports/pattern_ml_20260612/regime_shift/predefined_rule_audit.csv:0,,219.4400995,,230.059975,47.0,,,45.0,diagnostic_only,"positive_net,sample_monitor_level,preferred_drawdown,capped_from_research_monitor_missing_required","profit_factor,largest_winner_share,net_without_largest","missing_required_for_promotion:profit_factor,largest_winner_share,net_without_largest",1
reports/pattern_ml_20260612/regime_shift/predefined_rule_audit.csv,40,multi_timeframe_regime_selector,predefined_rule_audit,multi_timeframe_regime_selector:predefined_rule_audit:reports/pattern_ml_20260612/regime_shift/predefined_rule_audit.csv:40,,219.4400995,,230.059975,47.0,,,45.0,diagnostic_only,"positive_net,sample_monitor_level,preferred_drawdown,capped_from_research_monitor_missing_required","profit_factor,largest_winner_share,net_without_largest","missing_required_for_promotion:profit_factor,largest_winner_share,net_without_largest",1
reports/pattern_ml_20260612/regime_shift/cohort_stability.csv,44,multi_timeframe_regime_selector,cohort_stability,multi_timeframe_regime_selector:cohort_stability:reports/pattern_ml_20260612/regime_shift/cohort_stability.csv:44,,143.1600765,,142.8599895,33.0,,,45.0,diagnostic_only,"positive_net,sample_monitor_level,preferred_drawdown,capped_from_research_monitor_missing_required","profit_factor,largest_winner_share,net_without_largest","missing_required_for_promotion:profit_factor,largest_winner_share,net_without_largest",1
reports/pattern_ml_20260612/regime_shift/predefined_rule_audit.csv,51,multi_timeframe_regime_selector,predefined_rule_audit,multi_timeframe_regime_selector:predefined_rule_audit:reports/pattern_ml_20260612/regime_shift/predefined_rule_audit.csv:51,,143.1600765,,142.8599895,33.0,,,45.0,diagnostic_only,"positive_net,sample_monitor_level,preferred_drawdown,capped_from_research_monitor_missing_required","profit_factor,largest_winner_share,net_without_largest","missing_required_for_promotion:profit_factor,largest_winner_share,net_without_largest",1
reports/pattern_ml_20260612/payoff_asymmetry/cohort_payoff.csv,0,unknown_other,cohort_payoff,unknown_other:cohort_payoff:reports/pattern_ml_20260612/payoff_asymmetry/cohort_payoff.csv:0,,56.0400235,1.12952439,183.760007,27.0,0.18624924,,45.0,diagnostic_only,"positive_net,pf_monitor_level,thin_sample,preferred_drawdown,largest_share_ok,capped_from_research_monitor_missing_required",net_without_largest,missing_required_for_promotion:net_without_largest,1
reports/pattern_ml_20260612/payoff_asymmetry/cohort_payoff.csv,15,unknown_other,cohort_payoff,unknown_other:cohort_payoff:reports/pattern_ml_20260612/payoff_asymmetry/cohort_payoff.csv:15,,54.000004,1.15594319,215.719979,25.0,0.19491357,,45.0,diagnostic_only,"positive_net,pf_monitor_level,thin_sample,preferred_drawdown,largest_share_ok,capped_from_research_monitor_missing_required",net_without_largest,missing_required_for_promotion:net_without_largest,1
reports/pattern_ml_20260612/payoff_asymmetry/cost_sensitivity.csv,12,unknown_other,cost_sensitivity,unknown_other:cost_sensitivity:reports/pattern_ml_20260612/payoff_asymmetry/cost_sensitivity.csv:12,,31.4400995,1.03718698,318.059975,47.0,0.09923594,,40.0,diagnostic_only,"positive_net,weak_pf,sample_monitor_level,preferred_drawdown,largest_share_ok",net_without_largest,,1
reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv,10,ema_pullback,ema_pullback_trend,ema_pullback:ema_pullback_trend:reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv:10,fail,484.820000000007,1.1420028369269164,1015.3842857142828,32.0,0.0116532792730142,-80.1542857142756,34.0,diagnostic_only,"positive_net,pf_monitor_level,sample_monitor_level,preferred_drawdown,largest_winner_dependency,largest_share_ok,source_status_negative",,,1
reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv,23,ema_pullback,ema_pullback_trend,ema_pullback:ema_pullback_trend:reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv:23,fail,452.820000000007,1.1318576818599726,1023.3842857142828,32.0,0.012454712373885296,-111.1542857142756,34.0,diagnostic_only,"positive_net,pf_monitor_level,sample_monitor_level,preferred_drawdown,largest_winner_dependency,largest_share_ok,source_status_negative",,,1
reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv,36,ema_pullback,ema_pullback_trend,ema_pullback:ema_pullback_trend:reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv:36,fail,420.820000000007,1.1218300102154368,1031.384285714283,32.0,0.013378030647646817,-142.1542857142756,34.0,diagnostic_only,"positive_net,pf_monitor_level,sample_monitor_level,preferred_drawdown,largest_winner_dependency,largest_share_ok,source_status_negative",,,1
reports/pattern_ml_20260612/payoff_asymmetry/cohort_payoff.csv,6,unknown_other,cohort_payoff,unknown_other:cohort_payoff:reports/pattern_ml_20260612/payoff_asymmetry/cohort_payoff.csv:6,,640.2000285,,0.0,10.0,0.16716652,,33.0,diagnostic_only,"positive_net,thin_sample,preferred_drawdown,largest_share_ok","profit_factor,net_without_largest",,1
reports/pattern_ml_20260612/payoff_asymmetry/cohort_payoff.csv,18,unknown_other,cohort_payoff,unknown_other:cohort_payoff:reports/pattern_ml_20260612/payoff_asymmetry/cohort_payoff.csv:18,,101.1200135,2.00178352,74.9599855,6.0,0.52964473,,33.0,diagnostic_only,"positive_net,pf_primary_level,thin_sample,preferred_drawdown,largest_share_high",net_without_largest,,1
reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv,7,ema_pullback,ema_pullback_trend,ema_pullback:ema_pullback_trend:reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv:7,fail,415.8714285714274,1.486721372871604,588.837142857145,5.0,0.016020816873346888,-250.38857142857256,25.0,diagnostic_only,"positive_net,pf_primary_level,thin_sample,preferred_drawdown,largest_winner_dependency,largest_share_ok,source_status_negative",,,1
reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv,20,ema_pullback,ema_pullback_trend,ema_pullback:ema_pullback_trend:reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv:20,fail,410.8714285714274,1.4791870763940225,590.837142857145,5.0,0.0161914397969473,-254.38857142857256,25.0,diagnostic_only,"positive_net,pf_primary_level,thin_sample,preferred_drawdown,largest_winner_dependency,largest_share_ok,source_status_negative",,,1
reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv,33,ema_pullback,ema_pullback_trend,ema_pullback:ema_pullback_trend:reports/ema_forward_monitor_20260620/ema_forward_monitor_summary.csv:33,fail,405.8714285714274,1.4717053182446038,592.837142857145,5.0,0.016366266586885406,-258.38857142857256,25.0,diagnostic_only,"positive_net,pf_primary_level,thin_sample,preferred_drawdown,largest_winner_dependency,largest_share_ok,source_status_negative",,,1
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,0,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:0,,,1.82020775,,,,,25.0,diagnostic_only,pf_primary_level,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,1
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,1,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:1,,,1.69005872,,,,,25.0,diagnostic_only,pf_primary_level,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,1
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,2,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:2,,,1.88866804,,,,,25.0,diagnostic_only,pf_primary_level,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,1
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,3,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:3,,,1.90408686,,,,,25.0,diagnostic_only,pf_primary_level,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,1
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,4,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:4,,,1.92507955,,,,,25.0,diagnostic_only,pf_primary_level,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,1
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,5,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:5,,,1.6353123,,,,,25.0,diagnostic_only,pf_primary_level,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,1
reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv,6,unknown_other,rolling_payoff,unknown_other:rolling_payoff:reports/pattern_ml_20260612/payoff_asymmetry/rolling_payoff.csv:6,,,1.60725031,,,,,25.0,diagnostic_only,pf_primary_level,"net_dollars,max_drawdown_dollars,trades,largest_winner_share,net_without_largest",,1
