root,session_date,coiled_cohort,globex_state,globex_range_ratio,rth_morning_range_div_atr20,closed_outside_globex_range,failed_breakout_reentry,lunch_cohort,morning_state,morning_range_ratio,lunch_range_div_morning_range,lunch_range_contraction,trend_continuation_failure,vwap_cross,inside_state,inside_sub_state,rest_rth_range_div_first_hour_range,new_rth_high_or_low_after_10_30,new_session_high_or_low_after_10_30,chop_index,first_hour_vwap_cross_count,year,month,week,eligible_primary_states
MNQ,2023-09-04,primary_2023_2025,compression,0.5224719101123596,0.2828389830508475,False,True,primary_2023_2025,standard,0.4416873449131513,0.2359550561797752,True,True,False,broken,broken_up,1.3083333333333331,True,False,0.5555555555555556,0,2023,2023-09,2023-W36,True
MNQ,2023-09-05,primary_2023_2025,neutral,0.8670411985018727,0.5819129301921615,False,True,primary_2023_2025,standard,0.8866832092638545,0.457089552238806,True,False,False,trapped,trapped,1.3707165109034267,True,True,0.5185185185185185,1,2023,2023-09,2023-W36,True
MNQ,2023-09-06,primary_2023_2025,neutral,0.715370018975332,0.7147470398277718,True,False,primary_2023_2025,standard,1.1448275862068966,0.5346385542168675,False,False,False,broken,broken_down,0.8718446601941747,True,True,0.5109717868338558,0,2023,2023-09,2023-W36,True
MNQ,2023-09-07,primary_2023_2025,expansion,1.6129032258064515,0.5446658979849558,False,True,primary_2023_2025,standard,0.8551724137931035,0.7298387096774194,False,False,True,broken,broken_down,1.4894894894894894,True,False,0.4764890282131661,6,2023,2023-09,2023-W36,True
MNQ,2023-09-08,primary_2023_2025,neutral,0.922201138519924,0.5299475572729782,True,False,primary_2023_2025,standard,0.8791208791208791,0.5729166666666666,False,True,True,broken,broken_up,1.0958333333333334,True,False,0.44,23,2023,2023-09,2023-W36,True
MNQ,2023-09-11,primary_2023_2025,expansion,2.600193610842207,0.5040957781978576,False,True,primary_2023_2025,standard,0.8058608058608059,0.9931818181818182,False,True,True,broken,broken_up,1.415909090909091,True,True,0.546583850931677,32,2023,2023-09,2023-W37,True
MNQ,2023-09-12,primary_2023_2025,compression,0.6853823814133592,0.6525360445746453,True,False,primary_2023_2025,standard,1.0626753975678205,0.6038732394366197,False,False,True,broken,broken_down,1.673015873015873,True,True,0.4968944099378882,0,2023,2023-09,2023-W37,True
MNQ,2023-09-13,primary_2023_2025,neutral,0.99,0.6268407891080856,True,False,primary_2023_2025,standard,1.0551917680074836,0.5833333333333334,False,False,False,broken,broken_up,1.037122969837587,True,True,0.5264797507788161,8,2023,2023-09,2023-W37,True
MNQ,2023-09-14,primary_2023_2025,compression,0.6779324055666004,0.7391918621079401,True,False,primary_2023_2025,standard,1.1978021978021978,0.5015290519877675,False,False,False,broken,broken_down,1.259860788863109,True,True,0.5,0,2023,2023-09,2023-W37,True
MNQ,2023-09-15,primary_2023_2025,neutral,1.0386178861788615,0.9664292980671414,True,False,primary_2023_2025,exhaustion,1.565934065934066,0.4760233918128655,True,False,False,broken,broken_down,0.9448818897637796,True,True,0.5201238390092879,0,2023,2023-09,2023-W37,True
MNQ,2023-09-18,primary_2023_2025,neutral,0.7967479674796748,0.5177309648022188,False,True,primary_2023_2025,standard,0.7,0.4183673469387755,True,False,False,broken,broken_up,0.9846938775510204,True,True,0.48125,32,2023,2023-09,2023-W38,True
MNQ,2023-09-19,primary_2023_2025,neutral,0.8,0.6892741211409628,True,False,primary_2023_2025,standard,0.9072727272727272,0.9779559118236472,False,True,True,broken,broken_down,1.595,True,True,0.5279503105590062,9,2023,2023-09,2023-W38,True
MNQ,2023-09-20,primary_2023_2025,neutral,0.7966280295047419,0.5589566143199362,True,False,primary_2023_2025,standard,0.7636363636363637,0.5761904761904761,False,True,True,trapped,trapped,3.25,True,True,0.5345911949685535,0,2023,2023-09,2023-W38,True
MNQ,2023-09-21,primary_2023_2025,expansion,1.840628507295174,0.5098435133770823,False,True,primary_2023_2025,standard,0.7558465855940131,0.7871287128712872,False,True,True,broken,broken_down,1.5792079207920793,True,True,0.5138461538461538,24,2023,2023-09,2023-W38,True
MNQ,2023-09-22,primary_2023_2025,neutral,1.2300785634118967,0.6805837314311891,True,False,primary_2023_2025,standard,0.9952153110047848,0.9076923076923076,False,True,True,trapped,trapped,2.2885245901639344,True,True,0.4969135802469135,8,2023,2023-09,2023-W38,True
MNQ,2023-09-25,primary_2023_2025,expansion,1.468013468013468,0.7212149595236502,False,False,primary_2023_2025,standard,1.0445736434108528,0.5324675324675324,False,False,False,broken,broken_down,1.0723684210526316,True,False,0.5170278637770898,19,2023,2023-09,2023-W39,True
MNQ,2023-09-26,primary_2023_2025,expansion,1.4118967452300786,0.6549628629304524,True,False,primary_2023_2025,standard,0.9211775878442544,0.6536082474226804,False,True,True,broken,broken_down,1.1505154639175257,True,True,0.5327102803738317,3,2023,2023-09,2023-W39,True
MNQ,2023-09-27,primary_2023_2025,compression,0.6996838777660696,0.6381062652772418,False,True,primary_2023_2025,standard,0.9735034347399412,1.2419354838709675,False,False,False,broken,broken_both,2.3168316831683167,True,True,0.490625,13,2023,2023-09,2023-W39,True
MNQ,2023-09-28,primary_2023_2025,neutral,0.9799789251844048,0.851063829787234,True,False,primary_2023_2025,standard,1.378894472361809,0.717201166180758,False,False,False,broken,broken_down,2.2921108742004264,True,True,0.5634674922600619,3,2023,2023-09,2023-W39,True
MNQ,2023-09-29,primary_2023_2025,expansion,1.5562565720294428,0.5236547490068617,False,True,primary_2023_2025,standard,0.8537782139352306,1.328735632183908,False,False,False,broken,broken_up,2.3534246575342466,True,True,0.4876543209876543,11,2023,2023-09,2023-W39,True
MNQ,2023-10-02,primary_2023_2025,expansion,1.5667718191377498,0.985392423867294,True,False,primary_2023_2025,exhaustion,1.6,0.8969849246231156,False,True,True,trapped,trapped,1.2491408934707904,True,True,0.5107692307692308,36,2023,2023-10,2023-W40,True
MNQ,2023-10-03,primary_2023_2025,expansion,1.4984709480122325,1.2167857797324535,True,False,primary_2023_2025,exhaustion,1.9548577036310109,0.3835341365461847,True,False,False,broken,broken_down,0.7859778597785978,True,True,0.550314465408805,0,2023,2023-10,2023-W40,True
MNQ,2023-10-04,primary_2023_2025,expansion,1.6739562624254474,0.5811081049288319,True,False,primary_2023_2025,standard,0.9695780176643768,0.6842105263157895,False,True,False,broken,broken_up,2.162094763092269,True,True,0.4937106918238994,14,2023,2023-10,2023-W40,True
MNQ,2023-10-05,primary_2023_2025,neutral,0.8139754485363551,0.949160184872055,True,False,primary_2023_2025,exhaustion,1.692462311557789,0.6021377672209026,False,True,True,broken,broken_down,1.1702453987730062,True,True,0.542319749216301,3,2023,2023-10,2023-W40,True
MNQ,2023-10-06,primary_2023_2025,expansion,2.081510934393638,1.1094335402337416,True,False,primary_2023_2025,exhaustion,1.9470068694798823,0.7076612903225806,False,False,False,trapped,trapped,2.234265734265734,True,True,0.5264797507788161,0,2023,2023-10,2023-W40,True
MNQ,2023-10-09,primary_2023_2025,neutral,0.789423984891407,0.5050125985096231,False,True,primary_2023_2025,standard,0.8895184135977338,1.4522292993630572,False,False,False,broken,broken_down,2.1040339702760087,True,True,0.5141065830721003,6,2023,2023-10,2023-W41,True
MNQ,2023-10-10,primary_2023_2025,compression,0.5268389662027833,0.7790792699536911,True,False,primary_2023_2025,standard,1.3503305004721435,0.7174825174825175,False,True,True,broken,broken_up,1.1152173913043475,True,True,0.5559006211180124,0,2023,2023-10,2023-W41,True
MNQ,2023-10-11,primary_2023_2025,compression,0.5785288270377733,0.366712199222444,False,True,primary_2023_2025,standard,0.6591123701605288,0.8939828080229226,False,False,False,broken,broken_up,1.5244956772334295,True,True,0.5341614906832298,18,2023,2023-10,2023-W41,True
MNQ,2023-10-12,primary_2023_2025,neutral,0.7090163934426229,0.4223227752639517,False,True,primary_2023_2025,standard,0.7968596663395485,1.8990147783251232,False,True,True,broken,broken_up,2.6518324607329844,True,True,0.5263157894736842,5,2023,2023-10,2023-W41,True
MNQ,2023-10-13,primary_2023_2025,neutral,1.0758196721311477,0.9021783806000822,True,False,primary_2023_2025,exhaustion,1.764824120603015,0.6321184510250569,False,False,False,broken,broken_up,2.3300248138957818,True,True,0.5987654320987654,0,2023,2023-10,2023-W41,True
MNQ,2023-10-16,primary_2023_2025,neutral,0.8484848484848485,0.679216622362068,True,False,primary_2023_2025,standard,1.258291457286432,0.7012779552715654,False,False,True,broken,broken_up,0.9582542694497154,True,True,0.5169230769230769,2,2023,2023-10,2023-W42,True
MNQ,2023-10-17,primary_2023_2025,expansion,1.3737373737373737,0.8392428685683818,False,True,primary_2023_2025,exhaustion,1.5446516192345436,0.6035578144853876,False,True,False,broken,broken_down,0.8508914100486223,True,True,0.5736677115987461,0,2023,2023-10,2023-W42,True
MNQ,2023-10-18,primary_2023_2025,neutral,0.8872320596458527,0.535010996879955,False,True,primary_2023_2025,standard,0.987724268177526,0.864244741873805,False,False,True,broken,broken_down,1.9390243902439024,True,True,0.4892307692307692,9,2023,2023-10,2023-W42,True
MNQ,2023-10-19,primary_2023_2025,neutral,1.2637465051258154,0.5767001058627816,False,True,primary_2023_2025,standard,1.0772128060263653,1.4825174825174825,False,False,True,broken,broken_up,2.691764705882353,True,True,0.5474006116207951,30,2023,2023-10,2023-W42,True
MNQ,2023-10-20,primary_2023_2025,compression,0.6821994408201305,0.8687048580191946,True,False,primary_2023_2025,exhaustion,1.5805580558055805,0.6537585421412301,False,True,True,broken,broken_down,1.2135728542914173,True,True,0.5015479876160991,0,2023,2023-10,2023-W42,True
MNQ,2023-10-23,primary_2023_2025,expansion,1.5604395604395604,0.9733091474475252,True,False,primary_2023_2025,exhaustion,1.5676126878130217,0.5420660276890309,False,False,False,broken,broken_down,1.2708933717579252,True,True,0.4761904761904761,0,2023,2023-10,2023-W43,True
MNQ,2023-10-24,primary_2023_2025,neutral,0.8251748251748252,0.4833129833129833,False,True,primary_2023_2025,standard,0.7240853658536586,1.08,False,True,True,broken,broken_up,1.9005524861878451,True,True,0.5496894409937888,27,2023,2023-10,2023-W43,True
MNQ,2023-10-25,primary_2023_2025,neutral,1.2029755579171095,0.5977779962638875,True,False,primary_2023_2025,standard,0.926829268292683,1.2894736842105263,False,False,True,broken,broken_down,1.5345394736842106,True,True,0.5077399380804953,22,2023,2023-10,2023-W43,True
MNQ,2023-10-26,primary_2023_2025,expansion,1.3866133866133863,0.7816950735465795,False,True,primary_2023_2025,standard,1.2759146341463414,0.7096774193548387,False,False,False,broken,broken_up,1.309114927344782,True,True,0.5153374233128835,4,2023,2023-10,2023-W43,True
MNQ,2023-10-27,primary_2023_2025,neutral,0.7296058661778185,0.5051795090109267,True,False,primary_2023_2025,standard,0.796420581655481,1.2378277153558053,False,True,True,broken,broken_up,2.498422712933754,True,True,0.5292307692307693,22,2023,2023-10,2023-W43,True
MNQ,2023-10-30,primary_2023_2025,neutral,0.7152847152847153,0.6906007210684,False,True,primary_2023_2025,standard,1.0141685309470545,0.7,False,True,True,broken,broken_up,1.1411359724612735,True,False,0.4984423676012461,21,2023,2023-10,2023-W44,True
MNQ,2023-10-31,primary_2023_2025,neutral,1.1885336273428886,0.535597648595689,False,True,primary_2023_2025,standard,0.7534456355283308,0.9573170731707316,False,True,True,broken,broken_down,1.3503184713375795,True,True,0.5527950310559007,2,2023,2023-10,2023-W44,True
MNQ,2023-11-01,primary_2023_2025,neutral,1.0893054024255788,0.5728,True,False,primary_2023_2025,standard,0.8703403565640194,0.4301675977653631,True,False,True,broken,broken_up,1.6464646464646464,True,True,0.50625,6,2023,2023-11,2023-W44,True
MNQ,2023-11-02,primary_2023_2025,expansion,1.7045203969128997,0.4276572498829405,False,True,primary_2023_2025,standard,0.6661264181523501,0.754257907542579,False,False,True,trapped,trapped,1.1646706586826348,True,True,0.5862068965517241,3,2023,2023-11,2023-W44,True
MNQ,2023-11-03,primary_2023_2025,neutral,1.1711340206185568,0.5093431337025726,True,False,primary_2023_2025,standard,0.8338983050847457,0.8272357723577236,False,False,False,broken,broken_up,1.3475609756097562,True,True,0.5476923076923077,12,2023,2023-11,2023-W44,True
MNQ,2023-11-06,primary_2023_2025,compression,0.51340206185567,0.3083258539675835,False,True,primary_2023_2025,standard,0.5266005410279531,1.25,False,True,True,broken,broken_up,1.4828767123287672,True,True,0.5173501577287066,19,2023,2023-11,2023-W45,True
MNQ,2023-11-07,primary_2023_2025,neutral,0.8948453608247423,0.7549865377218528,True,False,primary_2023_2025,standard,1.2389540126239855,0.4541484716157205,True,False,False,broken,broken_up,0.6951983298538622,True,True,0.5266457680250783,0,2023,2023-11,2023-W45,True
MNQ,2023-11-08,primary_2023_2025,compression,0.4432989690721649,0.370998516005936,False,True,primary_2023_2025,standard,0.6311992786293958,0.9485714285714286,False,True,False,broken,broken_up,1.3846153846153846,True,True,0.5386996904024768,12,2023,2023-11,2023-W45,True
MNQ,2023-11-09,primary_2023_2025,compression,0.5463917525773195,0.3766396342459043,False,True,primary_2023_2025,standard,0.6239855725879171,1.713872832369942,False,True,True,broken,broken_up,2.6978193146417446,True,True,0.5372670807453416,14,2023,2023-11,2023-W45,True
MNQ,2023-11-10,primary_2023_2025,neutral,1.022680412371134,0.6244200644069647,True,False,primary_2023_2025,standard,1.03155996393147,1.0909090909090908,False,False,False,broken,broken_up,3.383233532934132,True,True,0.5493827160493827,4,2023,2023-11,2023-W45,True
MNQ,2023-11-13,primary_2023_2025,neutral,0.7546391752577319,0.4584717607973422,False,True,primary_2023_2025,standard,0.7466185752930569,0.5048309178743962,False,True,False,broken,broken_down,1.006779661016949,True,False,0.5203761755485894,0,2023,2023-11,2023-W46,True
MNQ,2023-11-14,primary_2023_2025,expansion,2.375257731958763,0.5129079949960196,True,False,primary_2023_2025,standard,0.842203548085901,0.4878048780487805,True,True,True,broken,broken_up,0.9872448979591836,True,True,0.5375,19,2023,2023-11,2023-W46,True
MNQ,2023-11-15,primary_2023_2025,neutral,1.2762886597938143,0.3027416110934688,False,False,primary_2023_2025,standard,0.5411542100283823,1.7587412587412588,False,True,True,trapped,trapped,2.120879120879121,True,True,0.4811320754716981,9,2023,2023-11,2023-W46,True
MNQ,2023-11-16,primary_2023_2025,compression,0.4969696969696969,0.4275173611111111,True,False,primary_2023_2025,standard,0.7680311890838206,1.065989847715736,False,True,True,broken,broken_up,1.3560371517027865,True,True,0.5434782608695652,42,2023,2023-11,2023-W46,True
MNQ,2023-11-17,primary_2023_2025,compression,0.5237068965517241,0.2514949980439278,True,False,primary_2023_2025,standard,0.4573170731707317,1.2533333333333334,False,True,True,broken,broken_down,2.1488372093023256,True,True,0.51875,35,2023,2023-11,2023-W46,True
MNQ,2023-11-20,primary_2023_2025,neutral,0.8125,0.6458768267223383,True,False,primary_2023_2025,standard,1.0237849017580145,0.604040404040404,False,False,False,broken,broken_up,1.6120092378752886,True,True,0.5331230283911672,7,2023,2023-11,2023-W47,True
MNQ,2023-11-21,primary_2023_2025,neutral,1.1570247933884297,0.5320234753763715,True,False,primary_2023_2025,standard,0.8624612202688728,0.580335731414868,False,True,True,broken,broken_down,0.8395989974937343,True,True,0.50920245398773,32,2023,2023-11,2023-W47,True
MNQ,2023-11-22,primary_2023_2025,neutral,1.183982683982684,0.8252993552348787,False,True,primary_2023_2025,standard,1.4252386002120891,0.2782738095238095,True,True,True,broken,broken_up,0.5520833333333334,False,False,0.5325077399380805,39,2023,2023-11,2023-W47,True
MNQ,2023-11-23,primary_2023_2025,compression,0.4567099567099567,0.1113329702910389,False,False,primary_2023_2025,standard,0.1951219512195122,0.5869565217391305,False,True,True,trapped,trapped,0.9583333333333334,True,False,0.4193548387096774,6,2023,2023-11,2023-W47,True
MNQ,2023-11-24,primary_2023_2025,compression,0.4975961538461538,0.3594997171767959,True,False,primary_2023_2025,standard,0.6589861751152074,0.3671328671328671,True,True,True,broken,broken_down,0.6996047430830039,True,True,0.4807692307692308,29,2023,2023-11,2023-W47,True
MNQ,2023-11-27,primary_2023_2025,neutral,0.8187422934648582,0.4646175839885632,True,False,primary_2023_2025,standard,0.7821901323706378,0.8430769230769231,False,False,False,broken,broken_up,1.1442006269592475,True,True,0.4842767295597484,18,2023,2023-11,2023-W48,True
MNQ,2023-11-28,primary_2023_2025,compression,0.6806411837237978,0.5344480107486751,True,False,primary_2023_2025,standard,0.8678787878787879,1.1480446927374302,False,True,True,trapped,trapped,2.096938775510204,True,True,0.5031055900621118,16,2023,2023-11,2023-W48,True
MNQ,2023-11-29,primary_2023_2025,expansion,1.4266487213997308,0.9823951314931536,False,True,primary_2023_2025,exhaustion,1.684472049689441,0.4011799410029498,True,True,False,broken,broken_up,0.9714867617107944,True,True,0.5299684542586751,0,2023,2023-11,2023-W48,True
MNQ,2023-11-30,primary_2023_2025,neutral,0.7725437415881561,0.961565735356687,True,False,primary_2023_2025,exhaustion,1.684472049689441,0.331858407079646,True,False,False,broken,broken_down,1.0225988700564972,True,True,0.439873417721519,4,2023,2023-11,2023-W48,True
MNQ,2023-12-01,primary_2023_2025,neutral,0.9340974212034384,0.676910004956454,False,True,primary_2023_2025,standard,1.183168316831683,0.9539748953974896,False,False,False,broken,broken_down,2.0554016620498614,True,True,0.5184049079754601,8,2023,2023-12,2023-W48,True
MNQ,2023-12-04,primary_2023_2025,expansion,2.1702127659574466,0.9119658748253292,True,False,primary_2023_2025,exhaustion,1.534653465346535,0.6951612903225807,False,True,True,broken,broken_down,1.2664092664092663,True,True,0.5214723926380368,62,2023,2023-12,2023-W49,True
MNQ,2023-12-05,primary_2023_2025,neutral,1.160458452722063,1.0909090909090908,True,False,primary_2023_2025,exhaustion,1.7184115523465704,0.4299719887955182,True,True,True,broken,broken_up,0.8745928338762216,True,True,0.5185185185185185,67,2023,2023-12,2023-W49,True
MNQ,2023-12-06,primary_2023_2025,expansion,1.67621776504298,0.956432448291037,False,True,primary_2023_2025,exhaustion,1.569193742478941,0.4907975460122699,True,False,False,broken,broken_both,0.906441717791411,True,True,0.5325077399380805,2,2023,2023-12,2023-W49,True
MNQ,2023-12-07,primary_2023_2025,expansion,1.5989232839838492,0.6996381182147166,True,False,primary_2023_2025,standard,1.1359447004608294,0.7139959432048681,False,False,False,broken,broken_up,1.2356979405034323,True,True,0.5386996904024768,6,2023,2023-12,2023-W49,True
MNQ,2023-12-08,primary_2023_2025,expansion,1.5217391304347827,0.974396488661302,True,False,primary_2023_2025,standard,1.433799784714747,0.5885885885885885,False,False,True,broken,broken_up,0.7762762762762763,True,True,0.5517241379310345,30,2023,2023-12,2023-W49,True
MNQ,2023-12-11,primary_2023_2025,expansion,2.4271099744245523,0.7408972462849496,True,False,primary_2023_2025,standard,1.132400430570506,0.9372623574144486,False,False,True,broken,broken_up,1.1807511737089202,True,True,0.5329153605015674,10,2023,2023-12,2023-W50,True
MNQ,2023-12-12,primary_2023_2025,neutral,0.9541899441340782,0.6537464173604476,False,True,primary_2023_2025,standard,0.9866117404737385,0.5824634655532359,False,False,False,broken,broken_down,1.2845744680851063,True,True,0.5570032573289903,0,2023,2023-12,2023-W50,True
MNQ,2023-12-13,primary_2023_2025,compression,0.4447115384615384,0.3163605464409438,False,True,primary_2023_2025,standard,0.4979423868312757,0.7272727272727273,False,False,False,broken,broken_up,3.801652892561984,True,True,0.5266457680250783,9,2023,2023-12,2023-W50,True
MNQ,2023-12-14,primary_2023_2025,neutral,1.1406649616368287,0.6845489381048256,True,False,primary_2023_2025,standard,1.0843621399176957,1.4478178368121442,False,False,True,trapped,trapped,2.092140921409214,True,True,0.5185185185185185,0,2023,2023-12,2023-W50,True
MNQ,2023-12-15,primary_2023_2025,neutral,0.8293269230769231,0.5058589998079016,True,False,primary_2023_2025,standard,0.7995951417004049,1.260759493670886,False,True,True,broken,broken_up,1.4518950437317784,True,True,0.5031055900621118,26,2023,2023-12,2023-W50,True
MNQ,2023-12-18,primary_2023_2025,compression,0.5432692307692307,0.3903333551640578,True,False,primary_2023_2025,standard,0.6032388663967612,0.7751677852348994,False,False,False,broken,broken_up,1.5906040268456376,True,True,0.4596273291925465,10,2023,2023-12,2023-W51,True
MNQ,2023-12-19,primary_2023_2025,neutral,0.7524038461538461,0.350584307178631,True,False,primary_2023_2025,standard,0.5617283950617284,0.6703296703296703,False,True,True,broken,broken_up,1.1737089201877935,True,True,0.473186119873817,26,2023,2023-12,2023-W51,True
MNQ,2023-12-20,primary_2023_2025,neutral,0.9013333333333332,0.5200885795634292,False,True,primary_2023_2025,standard,0.845679012345679,0.4209245742092457,True,True,True,broken,broken_up,3.726190476190476,True,True,0.465625,3,2023,2023-12,2023-W51,True
MNQ,2023-12-21,primary_2023_2025,expansion,2.12298682284041,0.5596697826878718,False,False,primary_2023_2025,standard,0.9634273772204808,0.9240780911062908,False,False,True,trapped,trapped,1.314533622559653,True,False,0.5356037151702786,25,2023,2023-12,2023-W51,True
MNQ,2023-12-22,primary_2023_2025,expansion,1.3093333333333332,0.3519806471121863,False,True,primary_2023_2025,standard,0.6081504702194357,0.7353951890034365,False,True,True,broken,broken_up,2.6634615384615383,True,False,0.5705329153605015,28,2023,2023-12,2023-W51,True
MNQ,2023-12-26,primary_2023_2025,neutral,0.7115384615384616,0.2824461626941018,False,True,primary_2023_2025,standard,0.4618599791013584,0.4932126696832579,True,False,True,broken,broken_up,1.714975845410628,True,True,0.5286624203821656,22,2023,2023-12,2023-W52,True
MNQ,2023-12-27,primary_2023_2025,compression,0.3269230769230769,0.358139233114903,False,True,primary_2023_2025,standard,0.5768025078369906,0.8913043478260869,False,True,True,broken,broken_both,1.0072463768115942,True,True,0.5266457680250783,15,2023,2023-12,2023-W52,True
MNQ,2023-12-28,primary_2023_2025,compression,0.4591346153846153,0.2889987797829298,True,False,primary_2023_2025,standard,0.4702194357366771,0.8088888888888889,False,True,True,broken,broken_down,1.1822222222222225,True,True,0.4869281045751634,49,2023,2023-12,2023-W52,True
MNQ,2023-12-29,primary_2023_2025,compression,0.688,0.9058338403298858,True,False,primary_2023_2025,standard,1.4270500532481365,0.5880597014925373,False,True,False,trapped,trapped,4.443661971830986,True,True,0.4984520123839009,1,2023,2023-12,2023-W52,True
MNQ,2024-01-02,primary_2023_2025,expansion,2.376,1.0889659156556903,True,False,primary_2023_2025,exhaustion,1.6059637912673057,0.5291777188328912,False,False,True,broken,broken_down,1.0574162679425838,True,True,0.4906832298136646,19,2024,2024-01,2024-W01,True
MNQ,2024-01-03,primary_2023_2025,expansion,1.4230769230769231,0.6121174266083698,True,False,primary_2023_2025,standard,0.9382978723404256,0.63718820861678,False,False,True,broken,broken_down,1.095360824742268,True,True,0.521875,26,2024,2024-01,2024-W01,True
MNQ,2024-01-04,primary_2023_2025,expansion,1.3798076923076923,0.7875994972769166,False,True,primary_2023_2025,standard,1.2505543237250554,0.6631205673758865,False,True,True,broken,broken_down,1.647222222222222,True,True,0.5462962962962963,40,2024,2024-01,2024-W01,True
MNQ,2024-01-05,primary_2023_2025,neutral,1.2371134020618555,0.7997710851992273,True,False,primary_2023_2025,standard,1.2394678492239468,0.7316636851520573,False,True,True,broken,broken_up,1.46723044397463,True,True,0.5186335403726708,15,2024,2024-01,2024-W01,True
MNQ,2024-01-08,primary_2023_2025,neutral,1.2485681557846506,1.0034292530192337,True,False,primary_2023_2025,standard,1.492239467849224,0.563150074294205,False,False,False,broken,broken_up,1.2302158273381294,True,True,0.5294117647058824,0,2024,2024-01,2024-W02,True
MNQ,2024-01-09,primary_2023_2025,neutral,1.2600229095074456,0.7232727011287655,False,False,primary_2023_2025,standard,1.11529933481153,0.7554671968190855,False,False,False,trapped,trapped,1.822674418604651,True,True,0.468944099378882,0,2024,2024-01,2024-W02,True
MNQ,2024-01-10,primary_2023_2025,neutral,0.9209621993127148,0.5581869853530569,False,True,primary_2023_2025,standard,0.8492239467849224,0.7859007832898173,False,False,False,broken,broken_down,1.8027681660899653,True,True,0.4811320754716981,0,2024,2024-01,2024-W02,True
MNQ,2024-01-11,primary_2023_2025,expansion,1.5802171290711702,1.5193842645381983,True,False,primary_2023_2025,exhaustion,2.5023474178403755,0.6885553470919324,False,True,True,broken,broken_down,1.0560640732265447,True,True,0.5446153846153846,18,2024,2024-01,2024-W02,True
MNQ,2024-01-12,primary_2023_2025,expansion,1.3419811320754718,0.6875,False,True,primary_2023_2025,standard,1.2136150234741785,0.5531914893617021,False,False,True,broken,broken_up,0.7645687645687645,True,False,0.5186335403726708,19,2024,2024-01,2024-W02,True
MNQ,2024-01-15,primary_2023_2025,neutral,0.7235859124866596,0.2273342354533153,False,True,primary_2023_2025,standard,0.3725055432372505,0.6130952380952381,False,True,True,broken,broken_down,0.8174603174603174,True,False,0.4814814814814814,0,2024,2024-01,2024-W03,True
MNQ,2024-01-16,primary_2023_2025,expansion,1.3796192609182532,1.0169010083794916,True,False,primary_2023_2025,exhaustion,1.6807511737089202,0.7150837988826816,False,True,True,broken,broken_up,1.1563025210084037,True,True,0.562111801242236,35,2024,2024-01,2024-W03,True
MNQ,2024-01-17,primary_2023_2025,expansion,1.3637245392822503,0.8575611796695253,False,True,primary_2023_2025,standard,1.3636363636363635,0.7008130081300813,False,False,True,broken,broken_down,1.0292682926829269,True,False,0.5015576323987538,10,2024,2024-01,2024-W03,True
MNQ,2024-01-18,primary_2023_2025,expansion,1.5557603686635946,0.5601362862010222,True,False,primary_2023_2025,standard,0.8526970954356846,1.5571776155717765,False,True,True,broken,broken_up,2.669090909090909,True,True,0.5125,20,2024,2024-01,2024-W03,True
MNQ,2024-01-19,primary_2023_2025,neutral,1.08310502283105,0.5331302361005331,True,False,primary_2023_2025,standard,0.8713692946058091,1.6047619047619048,False,False,False,trapped,trapped,3.827715355805244,True,True,0.465625,2,2024,2024-01,2024-W03,True
MNQ,2024-01-22,primary_2023_2025,neutral,0.8471849865951743,0.7062232148246514,False,True,primary_2023_2025,standard,1.2136929460580912,0.5452991452991452,False,False,True,broken,broken_up,0.7915632754342432,True,True,0.5171339563862928,0,2024,2024-01,2024-W04,True
MNQ,2024-01-23,primary_2023_2025,neutral,0.7598173515981735,0.3757655032998394,False,True,primary_2023_2025,standard,0.6196078431372549,0.8481012658227848,False,True,True,broken,broken_down,1.4208860759493671,True,True,0.4542586750788643,29,2024,2024-01,2024-W04,True
MNQ,2024-01-24,primary_2023_2025,neutral,1.0410958904109588,0.6082971251711208,True,False,primary_2023_2025,standard,1.0019607843137257,0.7632093933463796,False,False,False,broken,broken_up,2.34984520123839,True,True,0.475,10,2024,2024-01,2024-W04,True
MNQ,2024-01-25,primary_2023_2025,neutral,0.9901697944593388,0.4034877756881518,False,True,primary_2023_2025,standard,0.688715953307393,2.053672316384181,False,True,True,broken,broken_up,2.4590643274853803,True,True,0.4641744548286604,27,2024,2024-01,2024-W04,True
MNQ,2024-01-26,primary_2023_2025,neutral,1.0382902938557437,0.593090437448414,False,True,primary_2023_2025,standard,0.9785992217898832,1.0357852882703775,False,True,True,trapped,trapped,1.669871794871795,True,True,0.4769230769230769,30,2024,2024-01,2024-W04,True
MNQ,2024-01-29,primary_2023_2025,neutral,0.9464442493415276,0.3127641589180051,False,False,primary_2023_2025,standard,0.5038910505836576,0.8532818532818532,False,False,False,trapped,trapped,3.270833333333333,True,True,0.515527950310559,11,2024,2024-01,2024-W05,True
MNQ,2024-01-30,primary_2023_2025,compression,0.6391571553994733,0.3342652242615777,True,False,primary_2023_2025,standard,0.5424063116370809,1.4654545454545456,False,False,True,broken,broken_down,1.7345454545454546,True,True,0.5109717868338558,6,2024,2024-01,2024-W05,True
MNQ,2024-01-31,primary_2023_2025,neutral,0.9634906500445236,0.6531686113017616,False,True,primary_2023_2025,standard,1.1351888667992047,0.5901926444833625,False,True,True,broken,broken_down,2.3302540415704387,True,True,0.4968944099378882,16,2024,2024-01,2024-W05,True
